track,camera,dist,position,convention,range_err,lat_err
KITTI,KITTI 0018,10.0,axis,S,-0.843336832527843,0.20431233737191662
KITTI,KITTI 0018,10.0,axis,T,0.23135852398606538,-0.04886244831785591
KITTI,KITTI 0018,10.0,axis,F,0.22303376493655414,-0.004273852584656679
KITTI,KITTI 0018,10.0,axis,G,-0.02639872964063983,-0.004157324869792867
KITTI,KITTI 0018,10.0,left edge,S,-0.6413806031426965,0.5049672309231035
KITTI,KITTI 0018,10.0,left edge,T,0.43331475337121184,0.2517924452333311
KITTI,KITTI 0018,10.0,left edge,F,0.38442387797572053,0.29733950997714764
KITTI,KITTI 0018,10.0,left edge,G,-0.026376305435697134,-0.021218129200189395
KITTI,KITTI 0018,10.0,right edge,S,-1.0384104961736274,0.1501540208511516
KITTI,KITTI 0018,10.0,right edge,T,0.036284860340281,-0.10302076483862077
KITTI,KITTI 0018,10.0,right edge,F,0.06714175976556547,-0.05935798237584411
KITTI,KITTI 0018,10.0,right edge,G,-0.026430666421514815,0.01328681492885675
KITTI,KITTI 0018,25.0,axis,S,0.7539063616155595,0.11192457202496192
KITTI,KITTI 0018,25.0,axis,T,1.8286017181294696,-0.1412502136648106
KITTI,KITTI 0018,25.0,axis,F,1.820322743538572,-0.003791036395074332
KITTI,KITTI 0018,25.0,axis,G,-0.06166427007498143,-0.0035139145900899282
KITTI,KITTI 0018,25.0,left edge,S,2.191700136697907,2.543102848459668
KITTI,KITTI 0018,25.0,left edge,T,3.2663954932118173,2.2899280627698957
KITTI,KITTI 0018,25.0,left edge,F,3.1402219109173686,2.4349337984000528
KITTI,KITTI 0018,25.0,left edge,G,-0.06159393877439712,-0.04815923818134138
KITTI,KITTI 0018,25.0,right edge,S,-0.5501755764377272,-0.3674858980842046
KITTI,KITTI 0018,25.0,right edge,T,0.5245197800761829,-0.620660683773977
KITTI,KITTI 0018,25.0,right edge,F,0.6231709736044699,-0.4900462526541567
KITTI,KITTI 0018,25.0,right edge,G,-0.061739938327416866,0.04131883998949348
KITTI,KITTI 0018,50.0,axis,S,4.13441380818513,-0.04714598146179172
KITTI,KITTI 0018,50.0,axis,T,5.209109164699036,-0.30032076715156425
KITTI,KITTI 0018,50.0,axis,F,5.201387758507991,-0.0036799946080588453
KITTI,KITTI 0018,50.0,axis,G,-0.15024713918453614,-0.0033161450224073463
KITTI,KITTI 0018,50.0,left edge,S,7.303197296443486,6.238256550777315
KITTI,KITTI 0018,50.0,left edge,T,8.377892652957392,5.985081765087543
KITTI,KITTI 0018,50.0,left edge,F,8.122178128350747,6.29878249858529
KITTI,KITTI 0018,50.0,left edge,G,-0.1766125701959993,-0.13724023700159904
KITTI,KITTI 0018,50.0,right edge,S,0.6803420680659826,-1.5582182855201623
KITTI,KITTI 0018,50.0,right edge,T,1.7550374245798892,-1.8113930712099346
KITTI,KITTI 0018,50.0,right edge,F,1.9686483564057653,-1.5334083526328683
KITTI,KITTI 0018,50.0,right edge,G,-0.1770497281145751,0.13095056028411278
KITTI,KITTI 0019,10.0,axis,S,-0.843336832527843,0.20431233737191662
KITTI,KITTI 0019,10.0,axis,T,0.23135852398606538,-0.04886244831785591
KITTI,KITTI 0019,10.0,axis,F,0.22303376493655414,-0.004273852584656679
KITTI,KITTI 0019,10.0,axis,G,-0.02639872964063983,-0.004157324869792867
KITTI,KITTI 0019,10.0,left edge,S,-0.6413806031426965,0.5049672309231035
KITTI,KITTI 0019,10.0,left edge,T,0.43331475337121184,0.2517924452333311
KITTI,KITTI 0019,10.0,left edge,F,0.38442387797572053,0.29733950997714764
KITTI,KITTI 0019,10.0,left edge,G,-0.026376305435697134,-0.021218129200189395
KITTI,KITTI 0019,10.0,right edge,S,-1.0384104961736274,0.1501540208511516
KITTI,KITTI 0019,10.0,right edge,T,0.036284860340281,-0.10302076483862077
KITTI,KITTI 0019,10.0,right edge,F,0.06714175976556547,-0.05935798237584411
KITTI,KITTI 0019,10.0,right edge,G,-0.026430666421514815,0.01328681492885675
KITTI,KITTI 0019,25.0,axis,S,0.7539063616155595,0.11192457202496192
KITTI,KITTI 0019,25.0,axis,T,1.8286017181294696,-0.1412502136648106
KITTI,KITTI 0019,25.0,axis,F,1.820322743538572,-0.003791036395074332
KITTI,KITTI 0019,25.0,axis,G,-0.06166427007498143,-0.0035139145900899282
KITTI,KITTI 0019,25.0,left edge,S,2.191700136697907,2.543102848459668
KITTI,KITTI 0019,25.0,left edge,T,3.2663954932118173,2.2899280627698957
KITTI,KITTI 0019,25.0,left edge,F,3.1402219109173686,2.4349337984000528
KITTI,KITTI 0019,25.0,left edge,G,-0.06159393877439712,-0.04815923818134138
KITTI,KITTI 0019,25.0,right edge,S,-0.5501755764377272,-0.3674858980842046
KITTI,KITTI 0019,25.0,right edge,T,0.5245197800761829,-0.620660683773977
KITTI,KITTI 0019,25.0,right edge,F,0.6231709736044699,-0.4900462526541567
KITTI,KITTI 0019,25.0,right edge,G,-0.061739938327416866,0.04131883998949348
KITTI,KITTI 0019,50.0,axis,S,4.13441380818513,-0.04714598146179172
KITTI,KITTI 0019,50.0,axis,T,5.209109164699036,-0.30032076715156425
KITTI,KITTI 0019,50.0,axis,F,5.201387758507991,-0.0036799946080588453
KITTI,KITTI 0019,50.0,axis,G,-0.15024713918453614,-0.0033161450224073463
KITTI,KITTI 0019,50.0,left edge,S,7.303197296443486,6.238256550777315
KITTI,KITTI 0019,50.0,left edge,T,8.377892652957392,5.985081765087543
KITTI,KITTI 0019,50.0,left edge,F,8.122178128350747,6.29878249858529
KITTI,KITTI 0019,50.0,left edge,G,-0.1766125701959993,-0.13724023700159904
KITTI,KITTI 0019,50.0,right edge,S,0.6803420680659826,-1.5582182855201623
KITTI,KITTI 0019,50.0,right edge,T,1.7550374245798892,-1.8113930712099346
KITTI,KITTI 0019,50.0,right edge,F,1.9686483564057653,-1.5334083526328683
KITTI,KITTI 0019,50.0,right edge,G,-0.1770497281145751,0.13095056028411278
KITTI,KITTI 0020,10.0,axis,S,-0.6553826575557284,0.2532028104985874
KITTI,KITTI 0020,10.0,axis,T,0.44299868687972577,-0.005943880645141175
KITTI,KITTI 0020,10.0,axis,F,0.4273528655830301,-0.006479273374864869
KITTI,KITTI 0020,10.0,axis,G,-0.036232888356309445,-0.0061572991301755975
KITTI,KITTI 0020,10.0,left edge,S,-0.361408413720385,0.8135249993074627
KITTI,KITTI 0020,10.0,left edge,T,0.7369729307150692,0.5543783081637343
KITTI,KITTI 0020,10.0,left edge,F,0.7123683692659029,0.5540013663660135
KITTI,KITTI 0020,10.0,left edge,G,-0.03644969417536359,-0.027769765778416833
KITTI,KITTI 0020,10.0,right edge,S,-0.9324280642075635,0.12450115026385333
KITTI,KITTI 0020,10.0,right edge,T,0.1659532802278907,-0.13464554087987501
KITTI,KITTI 0020,10.0,right edge,F,0.15874894997911504,-0.13533028637733668
KITTI,KITTI 0020,10.0,right edge,G,-0.036057356922144734,0.01626369488646784
KITTI,KITTI 0020,25.0,axis,S,2.4864555130375514,0.2326517196037704
KITTI,KITTI 0020,25.0,axis,T,3.584836857473004,-0.026494971539958168
KITTI,KITTI 0020,25.0,axis,F,3.5684295841341047,-0.0064508012837726225
KITTI,KITTI 0020,25.0,axis,G,-0.09539843509821466,-0.005590424235934033
KITTI,KITTI 0020,25.0,left edge,S,5.1417477301290795,5.05049475025859
KITTI,KITTI 0020,25.0,left edge,T,6.240129074564532,4.79134805911486
KITTI,KITTI 0020,25.0,left edge,F,6.195620933781459,4.813856737438744
KITTI,KITTI 0020,25.0,left edge,G,-0.09591585316629292,-0.0739318305525174
KITTI,KITTI 0020,25.0,right edge,S,0.25751011168992477,-0.829605323767904
KITTI,KITTI 0020,25.0,right edge,T,1.3558914561253772,-1.088752014911634
KITTI,KITTI 0020,25.0,right edge,F,1.3630723084650356,-1.0707766533915084
KITTI,KITTI 0020,25.0,right edge,G,-0.09493740082650959,0.0625730123480075
KITTI,KITTI 0020,50.0,axis,S,7.901967230053785,0.19664821655706188
KITTI,KITTI 0020,50.0,axis,T,9.000348574489237,-0.062498474586666686
KITTI,KITTI 0020,50.0,axis,F,8.984737432044135,-0.006439464039248777
KITTI,KITTI 0020,50.0,axis,G,-0.24336093069121745,-0.005412901728331199
KITTI,KITTI 0020,50.0,left edge,S,11.623703642503415,10.027213976394023
KITTI,KITTI 0020,50.0,left edge,T,12.722084986938867,9.768067285250297
KITTI,KITTI 0020,50.0,left edge,F,12.651234332521042,9.828796931207862
KITTI,KITTI 0020,50.0,left edge,G,-0.289518678482672,-0.22446044929108666
KITTI,KITTI 0020,50.0,right edge,S,2.9025993004815405,-2.9364629264571604
KITTI,KITTI 0020,50.0,right edge,T,4.000980644916993,-3.195609617600887
KITTI,KITTI 0020,50.0,right edge,F,4.033359640798778,-3.1453087768251606
KITTI,KITTI 0020,50.0,right edge,G,-0.2867454119939481,0.21177417518811126
nuScenes,nuScenes scene-0001,10.0,axis,S,-1.4372930361643732,-0.0651906671809628
nuScenes,nuScenes scene-0001,10.0,axis,T,0.2634981533756271,-0.04924503476606279
nuScenes,nuScenes scene-0001,10.0,axis,F,0.25499234131026327,-0.0018708203517876047
nuScenes,nuScenes scene-0001,10.0,axis,G,-0.009833566428250506,-0.0018129024130941855
nuScenes,nuScenes scene-0001,10.0,left edge,S,-1.3864110939811365,0.09635682006899948
nuScenes,nuScenes scene-0001,10.0,left edge,T,0.3143800955588638,0.1123024524838998
nuScenes,nuScenes scene-0001,10.0,left edge,F,0.27813137781968145,0.15988525028018508
nuScenes,nuScenes scene-0001,10.0,left edge,G,-0.00983727797004974,-0.0038934742736431716
nuScenes,nuScenes scene-0001,10.0,right edge,S,-1.4879011637298003,-0.1994264258191345
nuScenes,nuScenes scene-0001,10.0,right edge,T,0.2128900258102,-0.18348079340423418
nuScenes,nuScenes scene-0001,10.0,right edge,F,0.23197184951169803,-0.13631405723149737
nuScenes,nuScenes scene-0001,10.0,right edge,G,-0.009840174111982236,0.0012896408730505016
nuScenes,nuScenes scene-0001,25.0,axis,S,0.5064539189927117,-0.16072950767802774
nuScenes,nuScenes scene-0001,25.0,axis,T,2.2072451085327103,-0.14478387526312775
nuScenes,nuScenes scene-0001,25.0,axis,F,2.1987394533043947,-0.0011650879157155784
nuScenes,nuScenes scene-0001,25.0,axis,G,-0.017626171710098504,-0.00106381463757561
nuScenes,nuScenes scene-0001,25.0,left edge,S,0.7961766883986954,1.2085341271628973
nuScenes,nuScenes scene-0001,25.0,left edge,T,2.496967877938694,1.2244797595777968
nuScenes,nuScenes scene-0001,25.0,left edge,F,2.4053662983126216,1.3695033122149844
nuScenes,nuScenes scene-0001,25.0,left edge,G,-0.01762084639495498,-0.008230886195642384
nuScenes,nuScenes scene-0001,25.0,right edge,S,0.2213518518860802,-1.2964943694515458
nuScenes,nuScenes scene-0001,25.0,right edge,T,1.9221430414260787,-1.2805487370366464
nuScenes,nuScenes scene-0001,25.0,right edge,F,1.9954057736780975,-1.1383123173615122
nuScenes,nuScenes scene-0001,25.0,right edge,G,-0.017638133036385284,0.006476672962564933
nuScenes,nuScenes scene-0001,50.0,axis,S,8.886809767662292,-0.350208749683659
nuScenes,nuScenes scene-0001,50.0,axis,T,10.58760095720229,-0.334263117268759
nuScenes,nuScenes scene-0001,50.0,axis,F,10.579102780054178,-0.0010358298823297633
nuScenes,nuScenes scene-0001,50.0,axis,G,-0.030607975895975414,-0.0008491761698334981
nuScenes,nuScenes scene-0001,50.0,left edge,S,10.194151137887786,6.293805311848885
nuScenes,nuScenes scene-0001,50.0,left edge,T,11.894942327427785,6.309750944263783
nuScenes,nuScenes scene-0001,50.0,left edge,F,11.692530217487914,6.649842008286669
nuScenes,nuScenes scene-0001,50.0,left edge,G,-0.030592774454241578,-0.01558069697678377
nuScenes,nuScenes scene-0001,50.0,right edge,S,7.627111682930938,-5.751170897123032
nuScenes,nuScenes scene-0001,50.0,right edge,T,9.327902872470936,-5.735225264708134
nuScenes,nuScenes scene-0001,50.0,right edge,F,9.506250626368498,-5.408611621701219
nuScenes,nuScenes scene-0001,50.0,right edge,G,-0.03062880520395339,0.014078241327240448
nuScenes,nuScenes scene-0002,10.0,axis,S,-1.4372930361643732,-0.0651906671809628
nuScenes,nuScenes scene-0002,10.0,axis,T,0.2634981533756271,-0.04924503476606279
nuScenes,nuScenes scene-0002,10.0,axis,F,0.25499234131026327,-0.0018708203517876047
nuScenes,nuScenes scene-0002,10.0,axis,G,-0.009833566428250506,-0.0018129024130941855
nuScenes,nuScenes scene-0002,10.0,left edge,S,-1.3864110939811365,0.09635682006899948
nuScenes,nuScenes scene-0002,10.0,left edge,T,0.3143800955588638,0.1123024524838998
nuScenes,nuScenes scene-0002,10.0,left edge,F,0.27813137781968145,0.15988525028018508
nuScenes,nuScenes scene-0002,10.0,left edge,G,-0.00983727797004974,-0.0038934742736431716
nuScenes,nuScenes scene-0002,10.0,right edge,S,-1.4879011637298003,-0.1994264258191345
nuScenes,nuScenes scene-0002,10.0,right edge,T,0.2128900258102,-0.18348079340423418
nuScenes,nuScenes scene-0002,10.0,right edge,F,0.23197184951169803,-0.13631405723149737
nuScenes,nuScenes scene-0002,10.0,right edge,G,-0.009840174111982236,0.0012896408730505016
nuScenes,nuScenes scene-0002,25.0,axis,S,0.5064539189927117,-0.16072950767802774
nuScenes,nuScenes scene-0002,25.0,axis,T,2.2072451085327103,-0.14478387526312775
nuScenes,nuScenes scene-0002,25.0,axis,F,2.1987394533043947,-0.0011650879157155784
nuScenes,nuScenes scene-0002,25.0,axis,G,-0.017626171710098504,-0.00106381463757561
nuScenes,nuScenes scene-0002,25.0,left edge,S,0.7961766883986954,1.2085341271628973
nuScenes,nuScenes scene-0002,25.0,left edge,T,2.496967877938694,1.2244797595777968
nuScenes,nuScenes scene-0002,25.0,left edge,F,2.4053662983126216,1.3695033122149844
nuScenes,nuScenes scene-0002,25.0,left edge,G,-0.01762084639495498,-0.008230886195642384
nuScenes,nuScenes scene-0002,25.0,right edge,S,0.2213518518860802,-1.2964943694515458
nuScenes,nuScenes scene-0002,25.0,right edge,T,1.9221430414260787,-1.2805487370366464
nuScenes,nuScenes scene-0002,25.0,right edge,F,1.9954057736780975,-1.1383123173615122
nuScenes,nuScenes scene-0002,25.0,right edge,G,-0.017638133036385284,0.006476672962564933
nuScenes,nuScenes scene-0002,50.0,axis,S,8.886809767662292,-0.350208749683659
nuScenes,nuScenes scene-0002,50.0,axis,T,10.58760095720229,-0.334263117268759
nuScenes,nuScenes scene-0002,50.0,axis,F,10.579102780054178,-0.0010358298823297633
nuScenes,nuScenes scene-0002,50.0,axis,G,-0.030607975895975414,-0.0008491761698334981
nuScenes,nuScenes scene-0002,50.0,left edge,S,10.194151137887786,6.293805311848885
nuScenes,nuScenes scene-0002,50.0,left edge,T,11.894942327427785,6.309750944263783
nuScenes,nuScenes scene-0002,50.0,left edge,F,11.692530217487914,6.649842008286669
nuScenes,nuScenes scene-0002,50.0,left edge,G,-0.030592774454241578,-0.01558069697678377
nuScenes,nuScenes scene-0002,50.0,right edge,S,7.627111682930938,-5.751170897123032
nuScenes,nuScenes scene-0002,50.0,right edge,T,9.327902872470936,-5.735225264708134
nuScenes,nuScenes scene-0002,50.0,right edge,F,9.506250626368498,-5.408611621701219
nuScenes,nuScenes scene-0002,50.0,right edge,G,-0.03062880520395339,0.014078241327240448
nuScenes,nuScenes scene-0003,10.0,axis,S,-1.4372930361643732,-0.0651906671809628
nuScenes,nuScenes scene-0003,10.0,axis,T,0.2634981533756271,-0.04924503476606279
nuScenes,nuScenes scene-0003,10.0,axis,F,0.25499234131026327,-0.0018708203517876047
nuScenes,nuScenes scene-0003,10.0,axis,G,-0.009833566428250506,-0.0018129024130941855
nuScenes,nuScenes scene-0003,10.0,left edge,S,-1.3864110939811365,0.09635682006899948
nuScenes,nuScenes scene-0003,10.0,left edge,T,0.3143800955588638,0.1123024524838998
nuScenes,nuScenes scene-0003,10.0,left edge,F,0.27813137781968145,0.15988525028018508
nuScenes,nuScenes scene-0003,10.0,left edge,G,-0.00983727797004974,-0.0038934742736431716
nuScenes,nuScenes scene-0003,10.0,right edge,S,-1.4879011637298003,-0.1994264258191345
nuScenes,nuScenes scene-0003,10.0,right edge,T,0.2128900258102,-0.18348079340423418
nuScenes,nuScenes scene-0003,10.0,right edge,F,0.23197184951169803,-0.13631405723149737
nuScenes,nuScenes scene-0003,10.0,right edge,G,-0.009840174111982236,0.0012896408730505016
nuScenes,nuScenes scene-0003,25.0,axis,S,0.5064539189927117,-0.16072950767802774
nuScenes,nuScenes scene-0003,25.0,axis,T,2.2072451085327103,-0.14478387526312775
nuScenes,nuScenes scene-0003,25.0,axis,F,2.1987394533043947,-0.0011650879157155784
nuScenes,nuScenes scene-0003,25.0,axis,G,-0.017626171710098504,-0.00106381463757561
nuScenes,nuScenes scene-0003,25.0,left edge,S,0.7961766883986954,1.2085341271628973
nuScenes,nuScenes scene-0003,25.0,left edge,T,2.496967877938694,1.2244797595777968
nuScenes,nuScenes scene-0003,25.0,left edge,F,2.4053662983126216,1.3695033122149844
nuScenes,nuScenes scene-0003,25.0,left edge,G,-0.01762084639495498,-0.008230886195642384
nuScenes,nuScenes scene-0003,25.0,right edge,S,0.2213518518860802,-1.2964943694515458
nuScenes,nuScenes scene-0003,25.0,right edge,T,1.9221430414260787,-1.2805487370366464
nuScenes,nuScenes scene-0003,25.0,right edge,F,1.9954057736780975,-1.1383123173615122
nuScenes,nuScenes scene-0003,25.0,right edge,G,-0.017638133036385284,0.006476672962564933
nuScenes,nuScenes scene-0003,50.0,axis,S,8.886809767662292,-0.350208749683659
nuScenes,nuScenes scene-0003,50.0,axis,T,10.58760095720229,-0.334263117268759
nuScenes,nuScenes scene-0003,50.0,axis,F,10.579102780054178,-0.0010358298823297633
nuScenes,nuScenes scene-0003,50.0,axis,G,-0.030607975895975414,-0.0008491761698334981
nuScenes,nuScenes scene-0003,50.0,left edge,S,10.194151137887786,6.293805311848885
nuScenes,nuScenes scene-0003,50.0,left edge,T,11.894942327427785,6.309750944263783
nuScenes,nuScenes scene-0003,50.0,left edge,F,11.692530217487914,6.649842008286669
nuScenes,nuScenes scene-0003,50.0,left edge,G,-0.030592774454241578,-0.01558069697678377
nuScenes,nuScenes scene-0003,50.0,right edge,S,7.627111682930938,-5.751170897123032
nuScenes,nuScenes scene-0003,50.0,right edge,T,9.327902872470936,-5.735225264708134
nuScenes,nuScenes scene-0003,50.0,right edge,F,9.506250626368498,-5.408611621701219
nuScenes,nuScenes scene-0003,50.0,right edge,G,-0.03062880520395339,0.014078241327240448
nuScenes,nuScenes scene-0004,10.0,axis,S,-1.4372930361643732,-0.0651906671809628
nuScenes,nuScenes scene-0004,10.0,axis,T,0.2634981533756271,-0.04924503476606279
nuScenes,nuScenes scene-0004,10.0,axis,F,0.25499234131026327,-0.0018708203517876047
nuScenes,nuScenes scene-0004,10.0,axis,G,-0.009833566428250506,-0.0018129024130941855
nuScenes,nuScenes scene-0004,10.0,left edge,S,-1.3864110939811365,0.09635682006899948
nuScenes,nuScenes scene-0004,10.0,left edge,T,0.3143800955588638,0.1123024524838998
nuScenes,nuScenes scene-0004,10.0,left edge,F,0.27813137781968145,0.15988525028018508
nuScenes,nuScenes scene-0004,10.0,left edge,G,-0.00983727797004974,-0.0038934742736431716
nuScenes,nuScenes scene-0004,10.0,right edge,S,-1.4879011637298003,-0.1994264258191345
nuScenes,nuScenes scene-0004,10.0,right edge,T,0.2128900258102,-0.18348079340423418
nuScenes,nuScenes scene-0004,10.0,right edge,F,0.23197184951169803,-0.13631405723149737
nuScenes,nuScenes scene-0004,10.0,right edge,G,-0.009840174111982236,0.0012896408730505016
nuScenes,nuScenes scene-0004,25.0,axis,S,0.5064539189927117,-0.16072950767802774
nuScenes,nuScenes scene-0004,25.0,axis,T,2.2072451085327103,-0.14478387526312775
nuScenes,nuScenes scene-0004,25.0,axis,F,2.1987394533043947,-0.0011650879157155784
nuScenes,nuScenes scene-0004,25.0,axis,G,-0.017626171710098504,-0.00106381463757561
nuScenes,nuScenes scene-0004,25.0,left edge,S,0.7961766883986954,1.2085341271628973
nuScenes,nuScenes scene-0004,25.0,left edge,T,2.496967877938694,1.2244797595777968
nuScenes,nuScenes scene-0004,25.0,left edge,F,2.4053662983126216,1.3695033122149844
nuScenes,nuScenes scene-0004,25.0,left edge,G,-0.01762084639495498,-0.008230886195642384
nuScenes,nuScenes scene-0004,25.0,right edge,S,0.2213518518860802,-1.2964943694515458
nuScenes,nuScenes scene-0004,25.0,right edge,T,1.9221430414260787,-1.2805487370366464
nuScenes,nuScenes scene-0004,25.0,right edge,F,1.9954057736780975,-1.1383123173615122
nuScenes,nuScenes scene-0004,25.0,right edge,G,-0.017638133036385284,0.006476672962564933
nuScenes,nuScenes scene-0004,50.0,axis,S,8.886809767662292,-0.350208749683659
nuScenes,nuScenes scene-0004,50.0,axis,T,10.58760095720229,-0.334263117268759
nuScenes,nuScenes scene-0004,50.0,axis,F,10.579102780054178,-0.0010358298823297633
nuScenes,nuScenes scene-0004,50.0,axis,G,-0.030607975895975414,-0.0008491761698334981
nuScenes,nuScenes scene-0004,50.0,left edge,S,10.194151137887786,6.293805311848885
nuScenes,nuScenes scene-0004,50.0,left edge,T,11.894942327427785,6.309750944263783
nuScenes,nuScenes scene-0004,50.0,left edge,F,11.692530217487914,6.649842008286669
nuScenes,nuScenes scene-0004,50.0,left edge,G,-0.030592774454241578,-0.01558069697678377
nuScenes,nuScenes scene-0004,50.0,right edge,S,7.627111682930938,-5.751170897123032
nuScenes,nuScenes scene-0004,50.0,right edge,T,9.327902872470936,-5.735225264708134
nuScenes,nuScenes scene-0004,50.0,right edge,F,9.506250626368498,-5.408611621701219
nuScenes,nuScenes scene-0004,50.0,right edge,G,-0.03062880520395339,0.014078241327240448
nuScenes,nuScenes scene-0005,10.0,axis,S,-1.4372930361643732,-0.0651906671809628
nuScenes,nuScenes scene-0005,10.0,axis,T,0.2634981533756271,-0.04924503476606279
nuScenes,nuScenes scene-0005,10.0,axis,F,0.25499234131026327,-0.0018708203517876047
nuScenes,nuScenes scene-0005,10.0,axis,G,-0.009833566428250506,-0.0018129024130941855
nuScenes,nuScenes scene-0005,10.0,left edge,S,-1.3864110939811365,0.09635682006899948
nuScenes,nuScenes scene-0005,10.0,left edge,T,0.3143800955588638,0.1123024524838998
nuScenes,nuScenes scene-0005,10.0,left edge,F,0.27813137781968145,0.15988525028018508
nuScenes,nuScenes scene-0005,10.0,left edge,G,-0.00983727797004974,-0.0038934742736431716
nuScenes,nuScenes scene-0005,10.0,right edge,S,-1.4879011637298003,-0.1994264258191345
nuScenes,nuScenes scene-0005,10.0,right edge,T,0.2128900258102,-0.18348079340423418
nuScenes,nuScenes scene-0005,10.0,right edge,F,0.23197184951169803,-0.13631405723149737
nuScenes,nuScenes scene-0005,10.0,right edge,G,-0.009840174111982236,0.0012896408730505016
nuScenes,nuScenes scene-0005,25.0,axis,S,0.5064539189927117,-0.16072950767802774
nuScenes,nuScenes scene-0005,25.0,axis,T,2.2072451085327103,-0.14478387526312775
nuScenes,nuScenes scene-0005,25.0,axis,F,2.1987394533043947,-0.0011650879157155784
nuScenes,nuScenes scene-0005,25.0,axis,G,-0.017626171710098504,-0.00106381463757561
nuScenes,nuScenes scene-0005,25.0,left edge,S,0.7961766883986954,1.2085341271628973
nuScenes,nuScenes scene-0005,25.0,left edge,T,2.496967877938694,1.2244797595777968
nuScenes,nuScenes scene-0005,25.0,left edge,F,2.4053662983126216,1.3695033122149844
nuScenes,nuScenes scene-0005,25.0,left edge,G,-0.01762084639495498,-0.008230886195642384
nuScenes,nuScenes scene-0005,25.0,right edge,S,0.2213518518860802,-1.2964943694515458
nuScenes,nuScenes scene-0005,25.0,right edge,T,1.9221430414260787,-1.2805487370366464
nuScenes,nuScenes scene-0005,25.0,right edge,F,1.9954057736780975,-1.1383123173615122
nuScenes,nuScenes scene-0005,25.0,right edge,G,-0.017638133036385284,0.006476672962564933
nuScenes,nuScenes scene-0005,50.0,axis,S,8.886809767662292,-0.350208749683659
nuScenes,nuScenes scene-0005,50.0,axis,T,10.58760095720229,-0.334263117268759
nuScenes,nuScenes scene-0005,50.0,axis,F,10.579102780054178,-0.0010358298823297633
nuScenes,nuScenes scene-0005,50.0,axis,G,-0.030607975895975414,-0.0008491761698334981
nuScenes,nuScenes scene-0005,50.0,left edge,S,10.194151137887786,6.293805311848885
nuScenes,nuScenes scene-0005,50.0,left edge,T,11.894942327427785,6.309750944263783
nuScenes,nuScenes scene-0005,50.0,left edge,F,11.692530217487914,6.649842008286669
nuScenes,nuScenes scene-0005,50.0,left edge,G,-0.030592774454241578,-0.01558069697678377
nuScenes,nuScenes scene-0005,50.0,right edge,S,7.627111682930938,-5.751170897123032
nuScenes,nuScenes scene-0005,50.0,right edge,T,9.327902872470936,-5.735225264708134
nuScenes,nuScenes scene-0005,50.0,right edge,F,9.506250626368498,-5.408611621701219
nuScenes,nuScenes scene-0005,50.0,right edge,G,-0.03062880520395339,0.014078241327240448
nuScenes,nuScenes scene-0006,10.0,axis,S,-1.4372930361643732,-0.0651906671809628
nuScenes,nuScenes scene-0006,10.0,axis,T,0.2634981533756271,-0.04924503476606279
nuScenes,nuScenes scene-0006,10.0,axis,F,0.25499234131026327,-0.0018708203517876047
nuScenes,nuScenes scene-0006,10.0,axis,G,-0.009833566428250506,-0.0018129024130941855
nuScenes,nuScenes scene-0006,10.0,left edge,S,-1.3864110939811365,0.09635682006899948
nuScenes,nuScenes scene-0006,10.0,left edge,T,0.3143800955588638,0.1123024524838998
nuScenes,nuScenes scene-0006,10.0,left edge,F,0.27813137781968145,0.15988525028018508
nuScenes,nuScenes scene-0006,10.0,left edge,G,-0.00983727797004974,-0.0038934742736431716
nuScenes,nuScenes scene-0006,10.0,right edge,S,-1.4879011637298003,-0.1994264258191345
nuScenes,nuScenes scene-0006,10.0,right edge,T,0.2128900258102,-0.18348079340423418
nuScenes,nuScenes scene-0006,10.0,right edge,F,0.23197184951169803,-0.13631405723149737
nuScenes,nuScenes scene-0006,10.0,right edge,G,-0.009840174111982236,0.0012896408730505016
nuScenes,nuScenes scene-0006,25.0,axis,S,0.5064539189927117,-0.16072950767802774
nuScenes,nuScenes scene-0006,25.0,axis,T,2.2072451085327103,-0.14478387526312775
nuScenes,nuScenes scene-0006,25.0,axis,F,2.1987394533043947,-0.0011650879157155784
nuScenes,nuScenes scene-0006,25.0,axis,G,-0.017626171710098504,-0.00106381463757561
nuScenes,nuScenes scene-0006,25.0,left edge,S,0.7961766883986954,1.2085341271628973
nuScenes,nuScenes scene-0006,25.0,left edge,T,2.496967877938694,1.2244797595777968
nuScenes,nuScenes scene-0006,25.0,left edge,F,2.4053662983126216,1.3695033122149844
nuScenes,nuScenes scene-0006,25.0,left edge,G,-0.01762084639495498,-0.008230886195642384
nuScenes,nuScenes scene-0006,25.0,right edge,S,0.2213518518860802,-1.2964943694515458
nuScenes,nuScenes scene-0006,25.0,right edge,T,1.9221430414260787,-1.2805487370366464
nuScenes,nuScenes scene-0006,25.0,right edge,F,1.9954057736780975,-1.1383123173615122
nuScenes,nuScenes scene-0006,25.0,right edge,G,-0.017638133036385284,0.006476672962564933
nuScenes,nuScenes scene-0006,50.0,axis,S,8.886809767662292,-0.350208749683659
nuScenes,nuScenes scene-0006,50.0,axis,T,10.58760095720229,-0.334263117268759
nuScenes,nuScenes scene-0006,50.0,axis,F,10.579102780054178,-0.0010358298823297633
nuScenes,nuScenes scene-0006,50.0,axis,G,-0.030607975895975414,-0.0008491761698334981
nuScenes,nuScenes scene-0006,50.0,left edge,S,10.194151137887786,6.293805311848885
nuScenes,nuScenes scene-0006,50.0,left edge,T,11.894942327427785,6.309750944263783
