section,track,geometry,system,target,split,n_inputs,n_affected,n_harmed,harmed_over_affected,harmed_over_all_inputs,signal,quota,ndg_recomputed,ndg_released,matches_3dp,trivial,n_test_frames,n_test_units,all_cheap_loss,gain,gain_random,delta_vs_random,delta_share_all_cheap,ndg,oracle_prize,undefined_reason,delta_lo_all_draws,delta_hi_all_draws,delta_share_lo_all_draws,delta_share_hi_all_draws,delta_lo_filtered,delta_hi_filtered,draws_dropped_by_filter,beats_random_all_draws,beats_random_filtered,available,ndg_full,ndg_min_leave_one_out,ndg_max_leave_one_out,gain_full,gain_min_leave_one_out,gain_max_leave_one_out,most_influential_unit,ndg_without_that_unit,gain_without_that_unit,ndg_change_without_that_unit
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.5,0.2441240103892891,0.2441240103892891,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.1,0.07119913661037781,0.0711991366103778,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.2,0.10478917569962884,0.1047891756996288,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.3,0.14021830728234425,0.1402183072823442,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.5,0.180037102236218,0.180037102236218,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.1,0.1921455485975098,0.1921455485975098,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.2,0.27931763999527487,0.2793176399952748,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.3,0.24495492923837295,0.2449549292383729,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.5,0.24521577220679203,0.245215772206792,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.1,0.14268088368022577,0.1426808836802257,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.2,0.27470249763252413,0.2747024976325241,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.3,0.3273634968214734,0.3273634968214734,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.5,0.22037219647196035,0.2203721964719603,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.1,0.10954794207075078,0.1095479420707507,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.2,0.1169202670291834,0.1169202670291834,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.3,0.14814023776697596,0.1481402377669759,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.5,0.2699789674960619,0.2699789674960619,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.1,-0.1033469709724991,-0.1033469709724991,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.2,-0.021505269073610753,-0.0215052690736107,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.3,0.0699221199012561,0.0699221199012561,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.5,0.037021176243363166,0.0370211762433631,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.1,-0.022345298115340674,-0.0223452981153406,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.2,-0.01247223448106916,-0.0124722344810691,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.3,0.025610838565976225,0.0256108385659762,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.5,0.007817467498515713,0.0078174674985157,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.1,0.18021595529668719,0.1802159552966871,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.2,0.2456683542189791,0.2456683542189791,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.3,0.26995402914822214,0.2699540291482221,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.5,0.3176973579838576,0.3176973579838576,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_ridge,0.1,-0.023657037705264533,-0.0236570377052645,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_ridge,0.2,-0.04308242201009874,-0.0430824220100987,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_ridge,0.3,0.09547778441190438,0.0954777844119043,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_ridge,0.5,0.2036420128657107,0.2036420128657107,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_gbm,0.1,0.0516761938664191,0.0516761938664191,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_gbm,0.2,0.07862635187025536,0.0786263518702553,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_gbm,0.3,0.1859409409375804,0.1859409409375804,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_gbm,0.5,0.18536418341719293,0.1853641834171929,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.1,0.1521784154515276,0.1521784154515276,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.2,0.2602225170775465,0.2602225170775465,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.3,0.25182021784553055,0.2518202178455305,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.5,0.365311070310165,0.365311070310165,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.1,0.004847750510364475,0.0048477505103644,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.2,0.06451563092146581,0.0645156309214658,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.3,0.19103892955883386,0.1910389295588338,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.5,0.18389904179966346,0.1838990417996634,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_gbm_reg,0.1,-0.1153245115766636,-0.1153245115766636,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_gbm_reg,0.2,-0.06207022040858505,-0.062070220408585,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_gbm_reg,0.3,-0.0065369250984928535,-0.0065369250984928,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_gbm_reg,0.5,0.1569870725547404,0.1569870725547404,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_gbm_clf,0.1,0.0726390887865458,0.0726390887865458,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_gbm_clf,0.2,0.13124556804721843,0.1312455680472184,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_gbm_clf,0.3,0.10391328012805408,0.103913280128054,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_gbm_clf,0.5,0.20416971796839067,0.2041697179683906,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R2_cnn_clf,0.1,0.07390544323475065,0.0739054432347506,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R2_cnn_clf,0.2,0.06590551800183382,0.0659055180018338,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R2_cnn_clf,0.3,0.13518388217458527,0.1351838821745852,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,R2_cnn_clf,0.5,0.17454823808284436,0.1745482380828443,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,oracle,0.1,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,oracle,0.2,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,oracle,0.3,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,mono,plan_fde,JC_fde,,,,,,,oracle,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,uncertainty,0.1,-0.011276206156493608,-0.0112762061564936,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,uncertainty,0.2,-0.010480729153729185,-0.0104807291537291,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,uncertainty,0.3,0.04083269744674057,0.0408326974467405,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,uncertainty,0.5,0.08609120163076957,0.0860912016307695,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,criticality_cheap,0.1,0.012149169948648238,0.0121491699486482,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,criticality_cheap,0.2,-0.012606056394067516,-0.0126060563940675,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,criticality_cheap,0.3,0.07382505232103967,0.0738250523210396,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,criticality_cheap,0.5,0.05394102281296051,0.0539410228129605,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,criticality_gt,0.1,0.06563773048134088,0.0656377304813408,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,criticality_gt,0.2,0.0715231946535829,0.0715231946535829,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,criticality_gt,0.3,0.06409345176634024,0.0640934517663402,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,criticality_gt,0.5,0.045590560162894915,0.0455905601628949,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_exact,0.1,0.15989231241537452,0.1598923124153745,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_exact,0.2,0.26875684059895655,0.2687568405989565,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_exact,0.3,0.4341245885745985,0.4341245885745985,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_exact,0.5,0.6357302734172214,0.6357302734172214,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E1_fn_only,0.1,0.15989231241537452,0.1598923124153745,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E1_fn_only,0.2,0.26875684059895655,0.2687568405989565,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E1_fn_only,0.3,0.4341245885745985,0.4341245885745985,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E1_fn_only,0.5,0.6357302734172214,0.6357302734172214,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E2_fn_fp,0.1,0.16265281831546433,0.1626528183154643,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E2_fn_fp,0.2,0.25781132601635715,0.2578113260163571,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E2_fn_fp,0.3,0.3976026123200288,0.3976026123200288,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E2_fn_fp,0.5,0.5258991880329021,0.5258991880329021,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E3_class_aware,0.1,0.1614165988004884,0.1614165988004884,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E3_class_aware,0.2,0.27299016178245344,0.2729901617824534,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E3_class_aware,0.3,0.43668332584324554,0.4366833258432455,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E3_class_aware,0.5,0.6348221637465968,0.6348221637465968,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E4_localization,0.1,0.188242959839487,0.188242959839487,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E4_localization,0.2,0.2815828219378424,0.2815828219378424,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E4_localization,0.3,0.4658582674866977,0.4658582674866977,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E4_localization,0.5,0.5844143692934948,0.5844143692934948,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E5_combined,0.1,0.18500038054379034,0.1850003805437903,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E5_combined,0.2,0.29270027018623423,0.2927002701862342,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E5_combined,0.3,0.4295831752413419,0.4295831752413419,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E5_combined,0.5,0.586024932332312,0.586024932332312,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E5_fp_heavy,0.1,0.12379703441117489,0.1237970344111748,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E5_fp_heavy,0.2,0.233605502489357,0.233605502489357,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E5_fp_heavy,0.3,0.2898149009225344,0.2898149009225344,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E5_fp_heavy,0.5,0.4093831443015699,0.4093831443015699,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E5_loc_heavy,0.1,0.12255747486595014,0.1225574748659501,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E5_loc_heavy,0.2,0.20920815970659387,0.2092081597065938,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E5_loc_heavy,0.3,0.2899276533714872,0.2899276533714872,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E5_loc_heavy,0.5,0.4079079043232556,0.4079079043232556,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E6_risk_weighted,0.1,0.09833990864819102,0.098339908648191,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E6_risk_weighted,0.2,0.17797323625904332,0.1779732362590433,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E6_risk_weighted,0.3,0.2104811521416129,0.2104811521416129,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,dE_E6_risk_weighted,0.5,0.7376622536779152,0.7376622536779152,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,gate_ridge,0.1,0.0660606145469639,0.0660606145469639,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,gate_ridge,0.2,0.2379227095968486,0.2379227095968486,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,gate_ridge,0.3,0.31783890401726705,0.317838904017267,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,gate_ridge,0.5,0.3155952377704544,0.3155952377704544,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,gate_gbm,0.1,0.0818611024429692,0.0818611024429692,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,gate_gbm,0.2,0.22621226805083577,0.2262122680508357,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,gate_gbm,0.3,0.49066033934626846,0.4906603393462684,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,gate_gbm,0.5,0.6467012129215379,0.6467012129215379,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_mlp_reg,0.1,0.1299906592481853,0.1299906592481853,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_mlp_reg,0.2,0.255483911446442,0.255483911446442,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_mlp_reg,0.3,0.42601609314105204,0.426016093141052,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_mlp_reg,0.5,0.5596462856530574,0.5596462856530574,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_mlp_clf,0.1,0.20689542195976626,0.2068954219597662,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_mlp_clf,0.2,0.31337637996342604,0.313376379963426,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_mlp_clf,0.3,0.44984511838474806,0.449845118384748,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_mlp_clf,0.5,0.6123155209557564,0.6123155209557564,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_gbm_reg,0.1,0.13229629649079683,0.1322962964907968,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_gbm_reg,0.2,0.2927409444343634,0.2927409444343634,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_gbm_reg,0.3,0.48934839863763024,0.4893483986376302,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_gbm_reg,0.5,0.5880056286520934,0.5880056286520934,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_gbm_clf,0.1,0.26747481626167485,0.2674748162616748,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_gbm_clf,0.2,0.3604847504468612,0.3604847504468612,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_gbm_clf,0.3,0.5449949820311829,0.5449949820311829,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R1_gbm_clf,0.5,0.6227499172851791,0.6227499172851791,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R2_cnn_clf,0.1,0.08651877418867991,0.0865187741886799,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R2_cnn_clf,0.2,0.17659066020076122,0.1765906602007612,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R2_cnn_clf,0.3,0.2596047501913121,0.2596047501913121,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,R2_cnn_clf,0.5,0.4627866411583325,0.4627866411583325,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,oracle,0.1,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,oracle,0.2,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,oracle,0.3,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,brake,J,,,,,,,oracle,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,uncertainty,0.1,-0.001176011685504606,-0.0011760116855046,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,uncertainty,0.2,0.031063120712323585,0.0310631207123235,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,uncertainty,0.3,0.049200429325598566,0.0492004293255985,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,uncertainty,0.5,0.0827617765577496,0.0827617765577496,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,criticality_cheap,0.1,0.0013381157642094147,0.0013381157642094,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,criticality_cheap,0.2,0.015156112768516434,0.0151561127685164,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,criticality_cheap,0.3,0.015054066778684755,0.0150540667786847,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,criticality_cheap,0.5,0.049482127670508455,0.0494821276705084,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,KITTI,oracle,traj,JB,,,,,,,criticality_gt,0.1,0.014631925555976132,0.0146319255559761,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
