section,signal,rate_target,variant,shipped_B_minus_C_point,shipped_B_minus_C_lo,shipped_B_minus_C_hi,shipped_A_minus_C_point,B_minus_C_point,B_minus_C_lo,B_minus_C_hi,A_minus_C_point,match_B_point_3dp,match_B_ci_2dp,match_A_point_2dp,passed,ties_at_threshold_rows,gate_scores_run,v1_scores_run,policy,val_median_abs_dev,val_mean_ndg_minus_C,chosen,qualifies,W,gP,gI,capacity,track,geometry,system,target,n_test_frames,n_test_units,n_affected,ndg_defined,pooled_cell,gain,gain_C,oracle_prize,ndg,ndg_C,ndg_minus_C,ndg_minus_C_lo,ndg_minus_C_hi,rate_realised,rate_abs_dev,rate_unit_min,rate_unit_max,tie_draws,score_draws,hyperparameters,n_rows,ndg_minus_C_boot_mean,rows_improved_over_C,rows_rate_miss_gt_5pp,median_abs_rate_dev,draws_kept,reading
row,R1_mlp_reg,0.3,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-6.0884906326655654,-15.307413872658609,86.63467727612525,-0.0702777550986899,-0.17668922369122764,0.10641146859253774,-0.16524839942895655,0.41185534526319795,0.25930851063829785,0.04069148936170214,0.0,0.6774193548387094,32.0,1.0,,,,,,,,
row,R1_mlp_reg,0.3,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-5.487838984865935,-15.307413872658609,86.63467727612525,-0.06334460007711336,-0.17668922369122764,0.11334462361411428,-0.17757725359633836,0.4560506248207899,0.19547872340425532,0.10452127659574467,0.0,0.33333333333333337,32.0,1.0,,,,,,,,
row,R1_mlp_reg,0.3,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-2.159808765741424,-15.307413872658609,86.63467727612525,-0.024930072271841006,-0.17668922369122764,0.15175915141938662,-0.15256232461849586,0.4751446766002127,0.2635056515957447,0.036494348404255306,0.1923828125,0.33333333333333337,32.0,1.0,"(100, 1.0, 1.0)",,,,,,,
row,R1_mlp_reg,0.3,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-5.487838984865935,-15.307413872658609,86.63467727612525,-0.06334460007711336,-0.17668922369122764,0.11334462361411428,-0.17757725359633836,0.4560506248207899,0.19547872340425532,0.10452127659574467,0.0,0.33333333333333337,32.0,1.0,inf,,,,,,,
row,R1_mlp_clf,0.3,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-4.456298729898731,7.988288119982906,86.63467727612525,-0.0514378176269469,0.09220658945288547,-0.14364440707983236,-0.4105246690252705,0.10359934500307753,0.26063829787234044,0.03936170212765955,0.0625,0.46666666666666673,32.0,1.0,,,,,,,,
row,R1_mlp_clf,0.3,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-10.255937099019485,7.988288119982906,86.63467727612525,-0.11838143133299134,0.09220658945288547,-0.2105880207858768,-0.47375863271316726,0.054131375420200585,0.21409574468085107,0.08590425531914891,0.0625,0.3225806451612902,32.0,1.0,,,,,,,,
row,R1_mlp_clf,0.3,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-8.722535325235105,7.988288119982906,86.63467727612525,-0.1006818008617302,0.09220658945288547,-0.1928883903146157,-0.48020448659116505,0.10960560939107349,0.2646276595744681,0.03537234042553189,0.15625,0.3225806451612902,32.0,1.0,"(100, 1.0, 1.0)",,,,,,,
row,R1_mlp_clf,0.3,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-10.255937099019485,7.988288119982906,86.63467727612525,-0.11838143133299134,0.09220658945288547,-0.2105880207858768,-0.47375863271316726,0.054131375420200585,0.21409574468085107,0.08590425531914891,0.0625,0.3225806451612902,32.0,1.0,inf,,,,,,,
row,R1_gbm_reg,0.3,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-1.4317267243886977,-14.803304955929319,86.63467727612525,-0.016526023636302647,-0.17087043458068965,0.154344410944387,-0.11113267073681163,0.39375979817423684,0.24468085106382978,0.05531914893617021,0.03125,0.46666666666666673,32.0,1.0,,,,,,,,
row,R1_gbm_reg,0.3,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-0.04920515957970695,-14.803304955929319,86.63467727612525,-0.0005679614806306537,-0.17087043458068965,0.170302473100059,-0.10651302778423773,0.4161658455589389,0.20212765957446807,0.09787234042553192,0.03125,0.3125,32.0,1.0,,,,,,,,
row,R1_gbm_reg,0.3,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-0.0870394388799427,-14.803304955929319,86.63467727612525,-0.0010046720506908266,-0.17087043458068965,0.16986576252999883,-0.09387433375533548,0.41449348423058086,0.2572307180851064,0.0427692819148936,0.12903225806451604,0.3225806451612902,32.0,1.0,"(100, 1.0, 1.0)",,,,,,,
row,R1_gbm_reg,0.3,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-0.04920515957970695,-14.803304955929319,86.63467727612525,-0.0005679614806306537,-0.17087043458068965,0.170302473100059,-0.10651302778423773,0.4161658455589389,0.20212765957446807,0.09787234042553192,0.03125,0.3125,32.0,1.0,inf,,,,,,,
row,R1_gbm_clf,0.3,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,5.883685837887472,-5.720328603763265,86.63467727612525,0.06791375027732569,-0.0660281631283882,0.13394191340571387,-0.08273734003678201,0.49161579981565,0.2074468085106383,0.0925531914893617,0.03125,0.46666666666666673,32.0,1.0,,,,,,,,
row,R1_gbm_clf,0.3,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,2.2806717322354366,-5.720328603763265,86.63467727612525,0.02632515990065266,-0.0660281631283882,0.09235332302904087,-0.131281802076279,0.4629925223963246,0.17287234042553193,0.12712765957446806,0.03125,0.3225806451612902,32.0,1.0,,,,,,,,
row,R1_gbm_clf,0.3,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,1.4671730395597504,-5.720328603763265,86.63467727612525,0.016935170600145738,-0.0660281631283882,0.08296333372853394,-0.11590150863724287,0.4192334839320802,0.24601063829787234,0.05398936170212765,0.15625,0.3225806451612902,32.0,1.0,"(100, 1.0, 1.0)",,,,,,,
row,R1_gbm_clf,0.3,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,2.2806717322354366,-5.720328603763265,86.63467727612525,0.02632515990065266,-0.0660281631283882,0.09235332302904087,-0.131281802076279,0.4629925223963246,0.17287234042553193,0.12712765957446806,0.03125,0.3225806451612902,32.0,1.0,inf,,,,,,,
row,random,0.5,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-1.5376034970932677,-1.2630426823447976,86.63467727612525,-0.017748129795561667,-0.014578950624115345,-0.003169179171446322,-0.0298253325330917,0.02148023719387156,0.4968833111702128,0.0031166888297872175,0.455078125,0.5239583333333333,1.0,32.0,,,,,,,,
row,random,0.5,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-1.3029325185711773,-1.2630426823447976,86.63467727612525,-0.01503938791643931,-0.014578950624115345,-0.0004604372923239647,-0.026621261650931358,0.02275013544179455,0.4538314494680851,0.046168550531914876,0.43359375,0.4708333333333333,1.0,32.0,,,,,,,,
row,random,0.5,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-0.9653600322936393,-1.2630426823447976,86.63467727612525,-0.011142882534401417,-0.014578950624115345,0.0034360680897139277,-0.028271318803649435,0.03608869587266399,0.48873836436170215,0.011261635638297851,0.4775390625,0.4970703125,1.0,32.0,"(10, 1.0, 1.0)",,,,,,,
row,random,0.5,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-1.3029325185711773,-1.2630426823447976,86.63467727612525,-0.01503938791643931,-0.014578950624115345,-0.0004604372923239647,-0.026621261650931358,0.02275013544179455,0.4538314494680851,0.046168550531914876,0.43359375,0.4708333333333333,1.0,32.0,inf,,,,,,,
row,gate_ridge,0.5,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-11.938434169994618,-2.962291546401974,86.63467727612525,-0.13780202737922137,-0.0341929079617905,-0.10360911941743087,-0.26575043191857356,0.022670582689759126,0.4095744680851064,0.09042553191489361,0.03125,1.0,1.0,1.0,,,,,,,,
row,gate_ridge,0.5,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,12.26760045764657,-2.962291546401974,86.63467727612525,0.14160150234699692,-0.0341929079617905,0.17579441030878742,-0.12119520786600536,0.5453793008597219,0.3204787234042553,0.17952127659574468,0.03125,0.5333333333333333,1.0,1.0,,,,,,,,
row,gate_ridge,0.5,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,19.885593130320693,-2.962291546401974,86.63467727612525,0.22953387437389067,-0.0341929079617905,0.26372678233568114,-0.036763369613268246,0.6422943603694408,0.4441489361702128,0.05585106382978722,0.3125,0.5333333333333333,1.0,1.0,"(10, 1.0, 1.0)",,,,,,,
row,gate_ridge,0.5,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,12.26760045764657,-2.962291546401974,86.63467727612525,0.14160150234699692,-0.0341929079617905,0.17579441030878742,-0.12119520786600536,0.5453793008597219,0.3204787234042553,0.17952127659574468,0.03125,0.5333333333333333,1.0,1.0,inf,,,,,,,
row,gate_gbm,0.5,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,6.04062732011759,3.2828750219028695,86.63467727612525,0.06972528218538496,0.037893313914468325,0.03183196827091663,-0.14960827259362833,0.24150844728748458,0.4867021276595745,0.01329787234042551,0.12903225806451604,0.833333333333333,32.0,1.0,,,,,,,,
row,gate_gbm,0.5,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,17.19704007895744,3.2828750219028695,86.63467727612525,0.19850065377569767,0.037893313914468325,0.16060733986122935,-0.08661404558901896,0.4654378190459615,0.4242021276595745,0.07579787234042551,0.12903225806451604,0.5333333333333333,32.0,1.0,,,,,,,,
row,gate_gbm,0.5,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,22.051200232176676,3.2828750219028695,86.63467727612525,0.25453087522787526,0.037893313914468325,0.21663756131340695,-0.04429020739238212,0.5434293778001826,0.488031914893617,0.011968085106382975,0.40625,0.5333333333333333,32.0,1.0,"(10, 1.0, 1.0)",,,,,,,
row,gate_gbm,0.5,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,17.19704007895744,3.2828750219028695,86.63467727612525,0.19850065377569767,0.037893313914468325,0.16060733986122935,-0.08661404558901896,0.4654378190459615,0.4242021276595745,0.07579787234042551,0.12903225806451604,0.5333333333333333,32.0,1.0,inf,,,,,,,
row,R1_mlp_reg,0.5,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,5.29382244399816,-10.332420699168285,86.63467727612525,0.0611051210720794,-0.11926426027116616,0.18036938134324557,-0.10860940978302087,0.5398064226649054,0.49069148936170215,0.009308510638297851,0.09677419354838705,0.90625,32.0,1.0,,,,,,,,
row,R1_mlp_reg,0.5,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-5.62817442850953,-10.332420699168285,86.63467727612525,-0.06496445309735735,-0.11926426027116616,0.054299807173808806,-0.17139609613729795,0.3313566821505839,0.4175531914893617,0.08244680851063829,0.09677419354838705,0.5333333333333333,32.0,1.0,,,,,,,,
row,R1_mlp_reg,0.5,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,7.2695404080213155,-10.332420699168285,86.63467727612525,0.08391028438706556,-0.11926426027116616,0.2031745446582317,-0.06543644539787202,0.5412405357468961,0.4937666223404255,0.0062333776595744905,0.4333333333333335,0.5333333333333333,32.0,1.0,"(10, 1.0, 1.0)",,,,,,,
row,R1_mlp_reg,0.5,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-5.62817442850953,-10.332420699168285,86.63467727612525,-0.06496445309735735,-0.11926426027116616,0.054299807173808806,-0.17139609613729795,0.3313566821505839,0.4175531914893617,0.08244680851063829,0.09677419354838705,0.5333333333333333,32.0,1.0,inf,,,,,,,
row,R1_mlp_clf,0.5,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-6.743361290026677,10.731037162972168,86.63467727612525,-0.07783674507765506,0.12386537931883569,-0.20170212439649077,-0.7421194258813665,0.1669804151422913,0.46675531914893614,0.03324468085106386,0.125,0.8125,32.0,1.0,,,,,,,,
row,R1_mlp_clf,0.5,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,0.39976677895101886,10.731037162972168,86.63467727612525,0.004614396815686949,0.12386537931883569,-0.11925098250314874,-0.6643598597093466,0.27457077597498486,0.39228723404255317,0.10771276595744683,0.125,0.53125,32.0,1.0,,,,,,,,
row,R1_mlp_clf,0.5,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-12.965652890815019,10.731037162972168,86.63467727612525,-0.14965892756188623,0.12386537931883569,-0.27352430688072193,-0.8184254165146108,0.16621335194938852,0.48404255319148937,0.015957446808510634,0.4193548387096775,0.53125,32.0,1.0,"(10, 1.0, 1.0)",,,,,,,
row,R1_mlp_clf,0.5,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,0.39976677895101886,10.731037162972168,86.63467727612525,0.004614396815686949,0.12386537931883569,-0.11925098250314874,-0.6643598597093466,0.27457077597498486,0.39228723404255317,0.10771276595744683,0.125,0.53125,32.0,1.0,inf,,,,,,,
row,R1_gbm_reg,0.5,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,1.1962064329955515,-9.799567705340046,86.63467727612525,0.013807478374773165,-0.11311368626798829,0.12692116464276146,-0.03817826190880015,0.43175994307478277,0.4507978723404255,0.04920212765957449,0.09677419354838705,0.71875,32.0,1.0,,,,,,,,
row,R1_gbm_reg,0.5,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,3.0659936065895357,-9.799567705340046,86.63467727612525,0.03538991201891926,-0.11311368626798829,0.14850359828690754,-0.02898385672831284,0.46962353374057175,0.386968085106383,0.11303191489361702,0.09677419354838705,0.5333333333333333,32.0,1.0,,,,,,,,
row,R1_gbm_reg,0.5,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,19.377086146778275,-9.799567705340046,86.63467727612525,0.2236643196005557,-0.11311368626798829,0.336778005868544,0.039345354745748955,0.8517562374350514,0.48782413563829785,0.012175864361702149,0.3870967741935482,0.5333333333333333,32.0,1.0,"(10, 1.0, 1.0)",,,,,,,
row,R1_gbm_reg,0.5,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,3.0659936065895357,-9.799567705340046,86.63467727612525,0.03538991201891926,-0.11311368626798829,0.14850359828690754,-0.02898385672831284,0.46962353374057175,0.386968085106383,0.11303191489361702,0.09677419354838705,0.5333333333333333,32.0,1.0,inf,,,,,,,
row,R1_gbm_clf,0.5,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,4.26686109195272,-3.203354184612523,86.63467727612525,0.049251191625649185,-0.03697542699215782,0.086226618617807,-0.27745224350629444,0.48022535209671074,0.3976063829787234,0.10239361702127658,0.09375,0.7096774193548389,32.0,1.0,,,,,,,,
row,R1_gbm_clf,0.5,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,1.9013330198411476,-3.203354184612523,86.63467727612525,0.021946558579322095,-0.03697542699215782,0.058921985571479915,-0.3042950693824659,0.48220016955803785,0.3537234042553192,0.14627659574468083,0.09375,0.53125,32.0,1.0,,,,,,,,
row,R1_gbm_clf,0.5,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,-0.6200120567333136,-3.203354184612523,86.63467727612525,-0.007156626840741707,-0.03697542699215782,0.029818800151416112,-0.346671376022548,0.4153477490541441,0.45848570478723405,0.04151429521276595,0.34375,0.53125,32.0,1.0,"(10, 1.0, 1.0)",,,,,,,
row,R1_gbm_clf,0.5,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_ade,JC_ade,752.0,24.0,302.0,True,True,1.9013330198411476,-3.203354184612523,86.63467727612525,0.021946558579322095,-0.03697542699215782,0.058921985571479915,-0.3042950693824659,0.48220016955803785,0.3537234042553192,0.14627659574468083,0.09375,0.53125,32.0,1.0,inf,,,,,,,
row,random,0.1,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,8.3346487212726,8.123875695172728,274.78263272602356,0.030331788579894697,0.029564734912751085,0.0007670536671436114,-0.01989074367330702,0.02256731619301321,0.10397273936170212,0.003972739361702116,0.08568548387096774,0.119140625,1.0,32.0,,,,,,,,
row,random,0.1,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,5.258284719375043,8.123875695172728,274.78263272602356,0.019136161071059758,0.029564734912751085,-0.010428573841691328,-0.047155280458167324,0.03133904989331242,0.0784158909574468,0.0215841090425532,0.06754032258064513,0.0869140625,1.0,32.0,,,,,,,,
row,random,0.1,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,7.4496295964294035,8.123875695172728,274.78263272602356,0.027110991413555514,0.029564734912751085,-0.0024537434991955716,-0.026272078265079435,0.029857383660323342,0.09470578457446809,0.00529421542553192,0.0849609375,0.1015625,1.0,32.0,"(100, 1.0, 1.0)",,,,,,,
row,random,0.1,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,5.258284719375043,8.123875695172728,274.78263272602356,0.019136161071059758,0.029564734912751085,-0.010428573841691328,-0.047155280458167324,0.03133904989331242,0.0784158909574468,0.0215841090425532,0.06754032258064513,0.0869140625,1.0,32.0,20,,,,,,,
row,gate_ridge,0.1,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,6.146045702106039,9.729714482696625,274.78263272602356,0.022366936516814193,0.03540876796386835,-0.013041831447054154,-0.2040810208450938,0.1071725229367205,0.04654255319148936,0.053457446808510646,0.0,0.23333333333333334,1.0,1.0,,,,,,,,
row,gate_ridge,0.1,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,5.62399538653976,9.729714482696625,274.78263272602356,0.02046707002821119,0.03540876796386835,-0.014941697935657156,-0.21156702746241407,0.11355425219289207,0.026595744680851064,0.07340425531914894,0.0,0.1,1.0,1.0,,,,,,,,
row,gate_ridge,0.1,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,13.017141637661243,9.729714482696625,274.78263272602356,0.04737250498156553,0.03540876796386835,0.011963737017697186,-0.14363786240593682,0.12856097561420496,0.05452127659574468,0.04547872340425532,0.0,0.125,1.0,1.0,"(100, 1.0, 1.0)",,,,,,,
row,gate_ridge,0.1,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,5.62399538653976,9.729714482696625,274.78263272602356,0.02046707002821119,0.03540876796386835,-0.014941697935657156,-0.21156702746241407,0.11355425219289207,0.026595744680851064,0.07340425531914894,0.0,0.1,1.0,1.0,20,,,,,,,
row,gate_gbm,0.1,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,-37.37702869660959,-3.6500588904826987,274.78263272602356,-0.13602398494331686,-0.01328344100306386,-0.122740543940253,-0.2771872427269619,-0.016752157603654574,0.057180851063829786,0.04281914893617022,0.0,0.2000000000000001,32.0,1.0,,,,,,,,
row,gate_gbm,0.1,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,-2.6392806749470346,-3.6500588904826987,274.78263272602356,-0.009604976299861614,-0.01328344100306386,0.0036784647032022458,-0.23601076637998747,0.32142614056189617,0.03590425531914894,0.06409574468085107,0.0,0.125,32.0,1.0,,,,,,,,
row,gate_gbm,0.1,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,8.669492438549666,-3.6500588904826987,274.78263272602356,0.03155036529253187,-0.01328344100306386,0.04483380629559573,-0.20418019082282987,0.3789538406851748,0.06648936170212766,0.03351063829787235,0.0,0.125,32.0,1.0,"(100, 1.0, 1.0)",,,,,,,
row,gate_gbm,0.1,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,-2.6392806749470346,-3.6500588904826987,274.78263272602356,-0.009604976299861614,-0.01328344100306386,0.0036784647032022458,-0.23601076637998747,0.32142614056189617,0.03590425531914894,0.06409574468085107,0.0,0.125,32.0,1.0,20,,,,,,,
row,R1_mlp_reg,0.1,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,-0.6296581505558292,19.971157205329977,274.78263272602356,-0.0022914772462480915,0.07267983790388434,-0.07497131515013243,-0.17439103287580696,0.05188400662192723,0.05452127659574468,0.04547872340425532,0.0,0.30000000000000004,32.0,1.0,,,,,,,,
row,R1_mlp_reg,0.1,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,-3.0607010768252785,19.971157205329977,274.78263272602356,-0.011138626362449186,0.07267983790388434,-0.08381846426633352,-0.1917347660055652,0.048480380342481644,0.03324468085106383,0.06675531914893618,0.0,0.12903225806451604,32.0,1.0,,,,,,,,
row,R1_mlp_reg,0.1,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,-6.127499829536155,19.971157205329977,274.78263272602356,-0.02229944363203506,0.07267983790388434,-0.09497928153591939,-0.2009899206538555,0.0439649411024561,0.0625,0.037500000000000006,0.0,0.12903225806451604,32.0,1.0,"(100, 1.0, 1.0)",,,,,,,
row,R1_mlp_reg,0.1,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,-3.0607010768252785,19.971157205329977,274.78263272602356,-0.011138626362449186,0.07267983790388434,-0.08381846426633352,-0.1917347660055652,0.048480380342481644,0.03324468085106383,0.06675531914893618,0.0,0.12903225806451604,32.0,1.0,20,,,,,,,
row,R1_mlp_clf,0.1,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,4.482511436725647,-11.634636933274889,274.78263272602356,0.016312935764011723,-0.042341238301168004,0.058654174065179726,-0.024486615608051803,0.17119903741262626,0.06515957446808511,0.034840425531914895,0.0,0.33333333333333337,32.0,1.0,,,,,,,,
row,R1_mlp_clf,0.1,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,-3.2055318384790334,-11.634636933274889,274.78263272602356,-0.011665700290728201,-0.042341238301168004,0.030675538010439804,-0.04476365614623679,0.12354189420004838,0.041223404255319146,0.05877659574468086,0.0,0.10000000000000005,32.0,1.0,,,,,,,,
row,R1_mlp_clf,0.1,V1,,,,,,,,,,,,,,,,D,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,0.7494728300220777,-11.634636933274889,274.78263272602356,0.002727511642882291,-0.042341238301168004,0.045068749944050294,-0.031655309434593396,0.144487912109923,0.05851063829787234,0.041489361702127664,0.0,0.12903225806451604,32.0,1.0,"(100, 1.0, 1.0)",,,,,,,
row,R1_mlp_clf,0.1,V1,,,,,,,,,,,,,,,,E,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,-3.2055318384790334,-11.634636933274889,274.78263272602356,-0.011665700290728201,-0.042341238301168004,0.030675538010439804,-0.04476365614623679,0.12354189420004838,0.041223404255319146,0.05877659574468086,0.0,0.10000000000000005,32.0,1.0,20,,,,,,,
row,R1_gbm_reg,0.1,V1,,,,,,,,,,,,,,,,A,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,10.80527467591674,-1.095919113410908,274.78263272602356,0.03932298984372245,-0.0039883128803981285,0.04331130272412058,-0.08876995187968463,0.17530160202831524,0.09707446808510638,0.002925531914893628,0.0,0.6999999999999996,32.0,1.0,,,,,,,,
row,R1_gbm_reg,0.1,V1,,,,,,,,,,,,,,,,B,,,,,,,,,nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,125.0,True,True,7.035393266490049,-1.095919113410908,274.78263272602356,0.025603485914281927,-0.0039883128803981285,0.029591798794680053,-0.10726398487982255,0.1697006227957602,0.047872340425531915,0.05212765957446809,0.0,0.13333333333333333,32.0,1.0,,,,,,,,
