seq,frame,v_ego_centred,v_ego_causal,first_frame,window_s
scene-0017,8,7.998757474729236,8.196568958756053,0,0.4998791217803955
scene-0017,9,7.5633324534315935,7.800955217868182,0,0.49990200996398926
scene-0017,10,7.259962391788569,7.3258481622263405,0,0.49990296363830566
scene-0017,11,7.072963862685222,7.187367622030609,0,0.45009708404541016
scene-0017,12,6.876544051983256,6.97186962811265,0,0.49982595443725586
scene-0017,13,6.84422037490529,6.792451262798838,0,0.550199031829834
scene-0017,14,6.892825465209618,6.903345785939547,0,0.5004680156707764
scene-0017,15,6.909354299118359,6.882618891256343,0,0.5009369850158691
scene-0017,16,7.037309948210433,6.936302383735516,0,0.4998738765716553
scene-0017,17,7.137183013188847,7.139200249553488,0,0.499891996383667
scene-0017,18,7.210289636529531,7.137256542898161,0,0.49987196922302246
scene-0017,19,7.329354167023517,7.284836456819048,0,0.4987761974334717
scene-0017,20,7.326189688266616,7.375038922581513,0,0.4987978935241699
scene-0017,21,7.186711722145338,7.277718851229638,0,0.4987518787384033
scene-0017,22,6.9719431924215005,7.096159240461972,0,0.500420093536377
scene-0017,23,6.607269558496004,6.8477306281454675,0,0.500432014465332
scene-0017,24,6.102751347227224,6.366819127302537,0,0.5004420280456543
scene-0017,25,5.559004267304017,5.8387719561591105,0,0.5004010200500488
scene-0017,26,5.013404713735732,5.278990150445356,0,0.4998738765716553
scene-0017,27,4.5024983838826635,4.749319314548496,0,0.5025529861450195
scene-0017,28,3.9862448775114236,4.253234311319459,0,0.4972231388092041
scene-0017,29,3.4947799564097126,3.7209602319190926,0,0.49930500984191895
scene-0017,30,3.0308204808055903,3.269335172224958,0,0.4998810291290283
scene-0017,31,2.5628829763559224,2.793001335598202,0,0.4998958110809326
scene-0017,32,2.176980931118523,2.334366339591272,0,0.5009632110595703
scene-0017,33,1.7678746551089592,2.002943021727066,0,0.4506700038909912
scene-0017,34,1.3711970948909407,1.5565800316258929,0,0.5004098415374756
scene-0017,35,1.0025230151576041,1.1860297007017584,0,0.5004410743713379
scene-0017,36,0.6346421927036291,0.8191252232018772,0,0.4998619556427002
scene-0017,37,0.28645607331095724,0.45018565026855367,0,0.4998970031738281
scene-0017,38,0.050661063498457164,0.12271474041437906,0,0.4998509883880615
scene-0017,39,0.021578681555601144,0.021578681555601144,0,0.4993319511413574
scene-0018,0,2.076237810057453,0.0,1,0.0
scene-0018,1,2.2709714434922366,2.076237810057453,0,0.39977192878723145
scene-0018,2,2.577402925511924,2.427585763357485,0,0.4998929500579834
scene-0018,3,2.795891489517782,2.728297327763589,0,0.5004220008850098
scene-0018,4,2.848668949165232,2.8650899556130422,0,0.4993162155151367
scene-0018,5,2.636295421754919,2.8320356937362945,0,0.4501059055328369
scene-0018,6,2.4058219392447673,2.5024724049168077,0,0.6508300304412842
scene-0018,7,2.096170704492525,2.281556153513074,0,0.49990391731262207
scene-0018,8,1.77726128266178,1.9113211234568541,0,0.4993140697479248
scene-0018,9,1.6815293610044937,1.6441185467999928,0,0.4998600482940674
scene-0018,10,1.7573266870538868,1.7191699777797218,0,0.5004758834838867
scene-0018,11,1.9557400886963945,1.7958547936902423,0,0.4998340606689453
scene-0018,12,2.407144309985577,2.1163407870193645,0,0.49987101554870605
scene-0018,13,2.846495792113289,2.699684859675548,0,0.5004439353942871
scene-0018,14,3.226777146987152,3.0000646631322216,0,0.4998750686645508
scene-0018,15,3.6268698356470987,3.4682076900892516,0,0.4993119239807129
scene-0018,16,4.029946581399413,3.798325862568897,0,0.49987292289733887
scene-0018,17,4.429966680604694,4.268438050573982,0,0.5009901523590088
scene-0018,18,4.646285764669164,4.63552477739979,0,0.39978504180908203
scene-0018,19,4.539948176634706,4.655572327373737,0,0.49990200996398926
scene-0018,20,4.40212691712001,4.4114705832913295,0,0.4495368003845215
scene-0018,21,4.267893672310359,4.393744381515103,0,0.4998800754547119
scene-0018,22,4.125118140384302,4.153580231759149,0,0.5502071380615234
scene-0018,23,3.8415392256735057,4.093856591234505,0,0.4993019104003906
scene-0018,24,3.3482919731787764,3.591840640975394,0,0.49989986419677734
scene-0018,25,2.929465464488025,3.112567430821294,0,0.4998960494995117
scene-0018,26,2.576760758176884,2.760303414194257,0,0.5009939670562744
scene-0018,27,2.32611067082913,2.4106573939912788,0,0.49983811378479004
scene-0018,28,2.1362957234211413,2.257852666705201,0,0.5004129409790039
scene-0018,29,2.0829066838476478,2.0358162689836106,0,0.5028810501098633
scene-0018,30,2.159456506342527,2.1445088256316005,0,0.5980620384216309
scene-0018,31,2.247857301017303,2.201160754602829,0,0.49988698959350586
scene-0018,32,2.4176617782678425,2.306677604522814,0,0.49987006187438965
scene-0018,33,2.571365585394218,2.533690245270712,0,0.5004358291625977
scene-0018,34,2.5763988928255546,2.6094270166542004,0,0.49990010261535645
scene-0018,35,2.6217038797753154,2.544819326942717,0,0.4998610019683838
scene-0018,36,2.6386413673003632,2.707537547653302,0,0.4993250370025635
scene-0018,37,2.6118243388354823,2.590118606319437,0,0.4993019104003906
scene-0018,38,2.670949772965673,2.662852564384252,0,0.4998769760131836
scene-0018,39,2.7121838044783266,2.7121838044783266,0,0.39981698989868164
scene-0019,0,3.4815527237222463,0.0,1,0.0
scene-0019,1,3.7045477778054257,3.4815527237222463,0,0.4998469352722168
scene-0019,2,4.14825289543018,3.9296227932504624,0,0.49933695793151855
scene-0019,3,4.438321152629585,4.367304847303785,0,0.49930310249328613
scene-0019,4,4.464086690805068,4.509726225457885,0,0.4993469715118408
scene-0019,5,4.390206645508066,4.418747910881016,0,0.5004079341888428
scene-0019,6,4.34402209627752,4.362490097153638,0,0.4998781681060791
scene-0019,7,4.259718140855486,4.3269947854710535,0,0.49988889694213867
scene-0019,8,4.1867844076817695,4.179605516627906,0,0.40038108825683594
scene-0019,9,4.261615264964705,4.198015587461351,0,0.49984097480773926
scene-0019,10,4.355838332809217,4.33541707777989,0,0.5004160404205322
scene-0019,11,4.401620902455298,4.391693105128173,0,0.4998760223388672
scene-0019,12,4.4600924390964165,4.43640154032006,0,0.5004489421844482
scene-0019,13,4.581658135308381,4.509840601867121,0,0.5004229545593262
scene-0019,14,4.524774172540207,4.678693629367578,0,0.5004251003265381
scene-0019,15,4.408548543324758,4.394315908354403,0,0.49987077713012695
scene-0019,16,4.282196071998188,4.430741923643996,0,0.4998772144317627
scene-0019,17,3.9634110390850728,4.136415659380267,0,0.5004239082336426
scene-0019,18,3.5854211606417437,3.790473116318694,0,0.4993441104888916
scene-0019,19,3.1570070111803323,3.3802751416832746,0,0.4987518787384033
scene-0019,20,2.8605307511435103,2.934250290434965,0,0.49987101554870605
scene-0019,21,2.7787276054624064,2.7868149937901885,0,0.4998960494995117
scene-0019,22,2.8467416359241335,2.7706615334046174,0,0.5004119873046875
scene-0019,23,3.0228667614852123,2.922913066471054,0,0.49987292289733887
scene-0019,24,3.1820000885539006,3.1227223127353145,0,0.5004451274871826
scene-0019,25,3.4047514119681237,3.2479194163029494,0,0.4501018524169922
scene-0019,26,3.603633348393164,3.546124666761928,0,0.49932312965393066
scene-0019,27,3.7578722331029453,3.66102505455604,0,0.5004448890686035
scene-0019,28,3.955957292719233,3.854729903467577,0,0.5004041194915771
scene-0019,29,4.155757078987832,4.057178986684618,0,0.5004329681396484
scene-0019,30,4.345907243839599,4.254540228024966,0,0.49988603591918945
scene-0019,31,4.6625244350586925,4.437209037185604,0,0.5004138946533203
scene-0019,32,4.9519209472727574,4.888079137763558,0,0.49988698959350586
scene-0019,33,5.188999889675523,5.031631602055048,0,0.4003729820251465
scene-0019,34,5.304005116145351,5.315086288431655,0,0.4998500347137451
scene-0019,35,5.24098619049714,5.292921957230777,0,0.4993150234222412
scene-0019,36,5.100630676287534,5.189183357916825,0,0.4998950958251953
scene-0019,37,4.968614695859689,5.013474136896995,0,0.49930477142333984
scene-0019,38,4.797995057794334,4.930280154568428,0,0.49986910820007324
scene-0019,39,4.679609483763435,4.679609483763435,0,0.5004570484161377
scene-0020,0,1.130806957820836,0.0,1,0.0
scene-0020,1,0.8444570580346094,1.130806957820836,0,0.499891996383667
scene-0020,2,0.33735161119114054,0.5584518366949216,0,0.5004398822784424
scene-0020,3,0.059578466917881025,0.1366113849391104,0,0.5496389865875244
scene-0020,4,0.020337768183361422,0.031907231427234665,0,0.5004031658172607
scene-0020,5,0.010149472863852357,0.01158892303435022,0,0.49988293647766113
scene-0020,6,0.008116998488761311,0.008938090921176945,0,0.499891996383667
scene-0020,7,0.006670218997856189,0.0072970294849851285,0,0.5004251003265381
scene-0020,8,0.00554280562420302,0.0060427515832024254,0,0.4998588562011719
scene-0020,9,0.004649836341367374,0.005043436341075042,0,0.5004360675811768
scene-0020,10,0.10065997823546578,0.00425579067154128,0,0.49987006187438965
scene-0020,11,0.421383733264612,0.2012120087660472,0,0.49986886978149414
scene-0020,12,0.7625784413570647,0.6405217229497017,0,0.5022380352020264
scene-0020,13,1.071496105718206,0.8855150051591281,0,0.49866294860839844
scene-0020,14,1.4965498650578426,1.257240172078699,0,0.49930500984191895
scene-0020,15,2.0059026959739192,1.7353378376705224,0,0.5004129409790039
scene-0020,16,2.4670499500254617,2.2767974075040223,0,0.49987101554870605
scene-0020,17,2.807729806255053,2.6577476812860787,0,0.49932217597961426
scene-0020,18,3.0865745793650787,2.9748358838446474,0,0.44959282875061035
scene-0020,19,3.197460201817867,3.1884614165946576,0,0.4998481273651123
scene-0020,20,3.1980086589706787,3.2098083156687744,0,0.49987196922302246
scene-0020,21,3.1589867050427682,3.1939466029187726,0,0.4998750686645508
scene-0020,22,3.1076259268400817,3.135829181059674,0,0.500450849533081
scene-0020,23,3.171838419501783,3.0848966294552613,0,0.39980196952819824
scene-0020,24,3.421118433572333,3.241977485613021,0,0.5999372005462646
scene-0020,25,3.8846549685707767,3.661117763807141,0,0.5004289150238037
scene-0020,26,4.335799120170404,4.131833882729425,0,0.4993159770965576
scene-0020,27,4.828568677717649,4.558295157403375,0,0.5004699230194092
scene-0020,28,5.321682567363903,5.111333764814117,0,0.4998350143432617
scene-0020,29,5.673054316992366,5.53924269576338,0,0.4998800754547119
scene-0020,30,5.837868325283105,5.7979849937506165,0,0.5507659912109375
scene-0020,31,5.8812971853432465,5.884524305089937,0,0.49986696243286133
scene-0020,32,5.971563718792624,5.880599290657516,0,0.5004420280456543
scene-0020,33,6.156275007354369,6.074417364197704,0,0.4495389461517334
scene-0020,34,6.272491213631649,6.224171593714044,0,0.5497031211853027
scene-0020,35,6.2761952876378775,6.325665546211197,0,0.5003809928894043
scene-0020,36,6.164099312788617,6.226676856646754,0,0.4998929500579834
scene-0020,37,5.974330063282853,6.1015294377526095,0,0.49984002113342285
scene-0020,38,5.847152047620972,5.847152047620972,0,0.4998950958251953
scene-0021,0,0.004629668506126109,0.0,1,0.0
scene-0021,1,0.004257121804078226,0.004629668506126109,0,0.49887585639953613
scene-0021,2,0.0035804077321063533,0.0038848750211055946,0,0.4992239475250244
scene-0021,3,0.0030266172769747206,0.003276674471047326,0,0.5004281997680664
scene-0021,4,0.00257878295925978,0.0027765607487413428,0,0.5004279613494873
scene-0021,5,0.002201565398549996,0.0023803482101261426,0,0.49877095222473145
scene-0021,6,0.0287838191692045,0.0020233806564727806,0,0.5004339218139648
scene-0021,7,0.16977863648951705,0.057484044450420116,0,0.5004491806030273
scene-0021,8,0.46637921622694056,0.31018965280259864,0,0.4003159999847412
scene-0021,9,0.7388244110334721,0.5913222499392321,0,0.5004298686981201
scene-0021,10,1.0600367736849408,0.8863307587792834,0,0.5004429817199707
scene-0021,11,1.2816054993663766,1.2341441150335977,0,0.499312162399292
scene-0021,12,1.2882095441172043,1.3290139489868924,0,0.4998819828033447
scene-0021,13,1.215991162942072,1.242899031953173,0,0.4501078128814697
scene-0021,14,1.199583257626874,1.191838777588257,0,0.5004310607910156
scene-0021,15,1.1622714005799566,1.2066930460457108,0,0.5501871109008789
scene-0021,16,1.025135846183711,1.1135003371928338,0,0.5004298686981201
scene-0021,17,0.9822936212337605,0.9366766470260073,0,0.49987196922302246
scene-0021,18,1.0125645518586812,1.0279087613229216,0,0.4998960494995117
scene-0021,19,1.015289334354869,0.9972031677981193,0,0.49933695793151855
scene-0021,20,0.9799668105219816,1.0333798025849092,0,0.499312162399292
scene-0021,21,0.8792023565445792,0.9355340428873502,0,0.599951982498169
scene-0021,22,0.7084183437046028,0.8116719729366942,0,0.5004279613494873
scene-0021,23,0.5134590179451604,0.605053995596262,0,0.49987101554870605
scene-0021,24,0.4662687552428755,0.4218679187274975,0,0.499891996383667
scene-0021,25,0.7197329614728283,0.5107056230025913,0,0.49986791610717773
scene-0021,26,1.1599939990574206,0.9287748837357854,0,0.4998741149902344
scene-0021,27,1.5998370232220405,1.3909639376932263,0,0.500424861907959
scene-0021,28,1.9476222355522375,1.8089323469508907,0,0.4999110698699951
scene-0021,29,2.112814619915074,2.086337105552284,0,0.49983692169189453
scene-0021,30,2.080063121261484,2.139396983269837,0,0.5004241466522217
scene-0021,31,1.9597142473113318,2.021191005023691,0,0.5004308223724365
scene-0021,32,1.9142804580111787,1.8994308273155545,0,0.4998810291290283
scene-0021,33,1.9383149127103199,1.9301160217643252,0,0.5004260540008545
scene-0021,34,2.16959599979551,1.9489144014966628,0,0.49990391731262207
scene-0021,35,2.642202718278666,2.3977423979253127,0,0.49985504150390625
scene-0021,36,3.168871931614022,2.902304008538807,0,0.49986696243286133
scene-0021,37,3.719507754020877,3.459599759809987,0,0.4998931884765625
scene-0021,38,4.177792618001425,4.004175686787108,0,0.4998798370361328
scene-0021,39,4.422295975836489,4.422295975836489,0,0.3997840881347656
scene-0022,0,6.570845313959912,0.0,1,0.0
scene-0022,1,6.857793362403398,6.570845313959912,0,0.4999110698699951
scene-0022,2,7.3757066083636,7.145105344883007,0,0.4992809295654297
scene-0022,3,7.841195806918134,7.605994162162663,0,0.5004260540008545
scene-0022,4,8.30561417329995,8.076953091319808,0,0.4998760223388672
scene-0022,5,8.693849159302179,8.534820509353645,0,0.499891996383667
scene-0022,6,8.921774594356858,8.85303073415886,0,0.5004229545593262
scene-0022,7,9.177591475681428,8.990700366482463,0,0.5004720687866211
scene-0022,8,9.512268047454656,9.365058139928832,0,0.5003800392150879
scene-0022,9,9.792793025008242,9.661772817338635,0,0.4998760223388672
scene-0022,10,10.040265493922737,9.957895098177898,0,0.3998119831085205
scene-0022,11,10.238578101314921,10.106659152400834,0,0.49986886978149414
scene-0022,12,10.369619290817807,10.37154450004648,0,0.4992990493774414
scene-0022,13,10.372887280941272,10.36893902172361,0,0.500438928604126
scene-0022,14,10.462068225525572,10.377065157631813,0,0.49986696243286133
scene-0022,15,10.510070116882227,10.547685723688359,0,0.49988508224487305
scene-0022,16,10.378854019020046,10.472526994296299,0,0.49986910820007324
scene-0022,17,10.243240243493311,10.285371285499416,0,0.4998760223388672
scene-0022,18,10.118487202176311,10.201404850780541,0,0.49988889694213867
scene-0022,19,9.940680630729622,10.035852804262914,0,0.49990010261535645
scene-0022,20,9.776687965789085,9.845740965748485,0,0.500391960144043
scene-0022,21,9.58872774870859,9.708030282475839,0,0.5026979446411133
scene-0022,22,9.281258204877139,9.468173553278485,0,0.49706006050109863
scene-0022,23,8.966903535259727,9.095812081431239,0,0.5004568099975586
scene-0022,24,8.638743378414295,8.837996471764017,0,0.5004010200500488
scene-0022,25,8.148009323471532,8.439085741577415,0,0.49932408332824707
scene-0022,26,7.588453218103717,7.857590647644596,0,0.500438928604126
scene-0022,27,7.005260029479286,7.319429990471584,0,0.5004150867462158
scene-0022,28,6.421827281677687,6.656327323713544,0,0.45011305809020996
scene-0022,29,5.822261090789783,6.212222861182908,0,0.5004220008850098
scene-0022,30,5.043448552211075,5.435298781696974,0,0.49991583824157715
scene-0022,31,4.4536472590122544,4.698401337437091,0,0.5485081672668457
scene-0022,32,4.167515383888537,4.205301827976647,0,0.4999048709869385
scene-0022,33,4.045536605056173,4.156940193981464,0,0.5004031658172607
scene-0022,34,3.8162948338739513,3.977605549179858,0,0.4998588562011719
scene-0022,35,3.5619375155590034,3.700376549081081,0,0.4998791217803955
scene-0022,36,3.328913789394001,3.4652105428938675,0,0.4998769760131836
scene-0022,37,3.221605821776149,3.2128601743198404,0,0.45010995864868164
scene-0022,38,3.3732894953531236,3.2526217615098445,0,0.5501949787139893
scene-0022,39,3.528975941523365,3.528975941523365,0,0.5004439353942871
scene-0023,0,4.763610836661736,0.0,1,0.0
scene-0023,1,4.825415753980223,4.763610836661736,0,0.4998610019683838
scene-0023,2,4.952146428718805,4.887224391052244,0,0.4998900890350342
scene-0023,3,5.1086537974496675,5.034900832533509,0,0.39925694465637207
scene-0023,4,5.209878054136722,5.170134266518883,0,0.4998350143432617
scene-0023,5,5.352381310190593,5.259448428410609,0,0.4506850242614746
scene-0023,6,5.447756843421756,5.433179182760832,0,0.5502128601074219
scene-0023,7,5.614603335537137,5.46914062765903,0,0.49984002113342285
scene-0023,8,5.82257632278805,5.760985701726996,0,0.5004692077636719
scene-0023,9,6.06700505791192,5.884319778817851,0,0.4998598098754883
scene-0023,10,6.345012266696167,6.252596395349361,0,0.49985814094543457
scene-0023,11,6.661594822805247,6.440311670240094,0,0.49932193756103516
scene-0023,12,7.040665115954956,6.883262579426084,0,0.5004229545593262
scene-0023,13,7.3804159553734765,7.198033236425734,0,0.5009889602661133
scene-0023,14,7.764942497665367,7.583667448704863,0,0.4495542049407959
scene-0023,15,7.996739049885516,7.928033573568725,0,0.4999208450317383
scene-0023,16,8.24175807426273,8.065537830572723,0,0.49930906295776367
scene-0023,17,8.607403423031172,8.417686531655184,0,0.500391960144043
scene-0023,18,8.81680974725069,8.79710621808343,0,0.5004301071166992
scene-0023,19,8.988358148986395,8.834713322474773,0,0.5507588386535645
scene-0023,20,9.208846292331586,9.157643431242892,0,0.49988412857055664
scene-0023,21,9.270731835892319,9.260108202133118,0,0.49933600425720215
scene-0023,22,9.320136341776792,9.281357875507139,0,0.49929094314575195
scene-0023,23,9.30332138599742,9.358937133506306,0,0.49988389015197754
scene-0023,24,9.120608615916696,9.247793005430784,0,0.4998950958251953
scene-0023,25,8.987309161823836,8.993420226318152,0,0.4998641014099121
scene-0023,26,8.879664194268502,8.98120940923889,0,0.49988293647766113
scene-0023,27,8.800540906036503,8.778120811234487,0,0.49985694885253906
scene-0023,28,8.757754026981283,8.825450820619949,0,0.45012998580932617
scene-0023,29,8.759966400764622,8.696960718332358,0,0.5004260540008545
scene-0023,30,8.777656344254353,8.82304253646529,0,0.4998939037322998
scene-0023,31,8.690971618749266,8.732304087749272,0,0.49985218048095703
scene-0023,32,8.53835422054059,8.649688615300695,0,0.5004220008850098
scene-0023,33,8.577511404973865,8.42707100784429,0,0.5004229545593262
scene-0023,34,8.724016007317713,8.728117074158538,0,0.4998798370361328
scene-0023,35,8.744701169396928,8.719930431038758,0,0.500432014465332
scene-0023,36,8.857865727012202,8.767270490320632,0,0.5496730804443359
scene-0023,37,9.046910918198746,8.957600353670413,0,0.49930691719055176
scene-0023,38,9.2018521542639,9.136140472389126,0,0.49985218048095703
scene-0023,39,9.267605111196957,9.267605111196957,0,0.500452995300293
scene-0024,0,8.51287985606223,0.0,1,0.0
scene-0024,1,8.28414249721712,8.51287985606223,0,0.5004220008850098
scene-0024,2,7.815432381416257,8.05541943454603,0,0.5004479885101318
scene-0024,3,7.3975677897093455,7.57516587526989,0,0.49985814094543457
scene-0024,4,7.000643759455366,7.220207944867944,0,0.5004379749298096
scene-0024,5,6.504730336419843,6.726198924391269,0,0.400346040725708
scene-0024,6,6.2629184009971635,6.357118719750666,0,0.600510835647583
scene-0024,7,6.029583915883525,6.149753108269735,0,0.49987316131591797
scene-0024,8,5.740023396498408,5.909623733107786,0,0.5004868507385254
scene-0024,9,5.412762189140507,5.570203924675994,0,0.4998362064361572
scene-0024,10,5.011765411314693,5.254998648868688,0,0.4987819194793701
scene-0024,11,4.460428527266969,4.768787060592498,0,0.4992969036102295
scene-0024,12,3.778484233866992,4.152961246818003,0,0.5004420280456543
scene-0024,13,3.07274199478768,3.4035701681122617,0,0.49985599517822266
scene-0024,14,2.392637535419533,2.741967050662504,0,0.49993300437927246
scene-0024,15,1.7455133124376419,2.0432281013060876,0,0.4998180866241455
scene-0024,16,1.1076587428210949,1.4478446909435527,0,0.4998819828033447
scene-0024,17,0.5296162160537167,0.7671767789739087,0,0.49932384490966797
scene-0024,18,0.13699716728681519,0.2923785927374772,0,0.49987006187438965
scene-0024,19,0.021403186874767777,0.01853257762341953,0,0.4998970031738281
scene-0024,20,0.01745163978756456,0.025006365086200362,0,0.4008979797363281
scene-0024,21,0.34406855546110954,0.051486877908738155,0,0.4998810291290283
scene-0024,22,1.0906014688815662,0.6360142431732201,0,0.5009720325469971
scene-0024,23,2.0349619937730066,1.5462300136111564,0,0.49985694885253906
scene-0024,24,2.822165909607432,2.5232049260377463,0,0.5004551410675049
scene-0024,25,3.345808974882885,3.1211853810614314,0,0.500438928604126
scene-0024,26,3.8981031173638403,3.595274164784854,0,0.45063209533691406
scene-0024,27,4.535517004966394,4.170802330465568,0,0.5004229545593262
scene-0024,28,5.193523387452214,4.900650035902778,0,0.49988603591918945
scene-0024,29,5.8671885230827865,5.486195537943946,0,0.5004429817199707
scene-0024,30,6.534658208503191,6.249486269044246,0,0.49875497817993164
scene-0024,31,7.023018851866221,6.793221145350715,0,0.5501880645751953
scene-0024,32,7.4235442989586335,7.2764266856457755,0,0.4993479251861572
scene-0024,33,7.478171301154809,7.57072911187565,0,0.4993119239807129
scene-0024,34,7.278996956483174,7.385722851022294,0,0.49988698959350586
scene-0024,35,7.091775154972913,7.172386359638392,0,0.500420093536377
scene-0024,36,6.871957162445447,7.0110846662390065,0,0.49988603591918945
scene-0024,37,6.514769830751906,6.73298003896515,0,0.5004198551177979
scene-0024,38,6.093918345726694,6.296075539405434,0,0.499312162399292
scene-0024,39,5.86966888266353,5.86966888266353,0,0.45011281967163086
scene-0025,0,0.00659742147935974,0.0,1,0.0
scene-0025,1,0.0059845270167439065,0.00659742147935974,0,0.4998779296875
scene-0025,2,0.004922965388043199,0.005374986397653306,0,0.5004229545593262
scene-0025,3,0.004090730700330213,0.004469634652035799,0,0.4987761974334717
scene-0025,4,0.003428261654365933,0.0037131284732034495,0,0.500424861907959
scene-0025,5,0.002894071879633564,0.0031431165288361455,0,0.4998800754547119
scene-0025,6,0.0024528662975843436,0.002645311280477005,0,0.5004239082336426
scene-0025,7,0.002091697412301457,0.002260228774138933,0,0.49987316131591797
scene-0025,8,0.0018129675678366854,0.001923366405903974,0,0.5004589557647705
scene-0025,9,0.001552345609579396,0.001674756391594198,0,0.3997499942779541
scene-0025,10,0.001349937338529403,0.0014544598227335614,0,0.4998769760131836
scene-0025,11,0.0011569223596362285,0.0012455302894617563,0,0.5004289150238037
scene-0025,12,0.0009936744558349283,0.0010683786376666574,0,0.5004370212554932
scene-0025,13,0.0008554860113367518,0.0009188570042680764,0,0.49933409690856934
scene-0025,14,0.0007347854066012203,0.0007920522215564656,0,0.49875593185424805
scene-0025,15,0.0006306496029787788,0.0006776529821455143,0,0.4998960494995117
scene-0025,16,0.0005427288430858211,0.000583642816666071,0,0.49985504150390625
scene-0025,17,0.0004672640970745608,0.0005017729545453093,0,0.4993429183959961
scene-0025,18,0.00040251295861759735,0.0004328592389777641,0,0.499859094619751
scene-0025,19,0.0003455087105622369,0.000372182485844764,0,0.49932289123535156
scene-0025,20,0.03646993035035283,0.0003189256676812638,0,0.500993013381958
scene-0025,21,0.19692274023579878,0.07293857336506522,0,0.5009870529174805
scene-0025,22,0.5216676768256225,0.32131868290587334,0,0.4993288516998291
scene-0025,23,0.9604170707754895,0.7213534566704445,0,0.5009880065917969
scene-0025,24,1.3805398191971687,1.1997650003957725,0,0.5004069805145264
scene-0025,25,1.6652027317919533,1.561519499477605,0,0.4998741149902344
scene-0025,26,1.9210596787705403,1.7689355798860542,0,0.5004339218139648
scene-0025,27,2.128926653084528,2.049158674009504,0,0.5999650955200195
scene-0025,28,2.201911321160483,2.229975482033496,0,0.5004398822784424
scene-0025,29,2.177709734544476,2.1840382022576814,0,0.49985814094543457
scene-0025,30,2.1489083404292986,2.186535028595792,0,0.49988293647766113
scene-0025,31,2.13375185313437,2.131794463249877,0,0.4993419647216797
scene-0025,32,2.106791588607368,2.1599536669225454,0,0.4998769760131836
scene-0025,33,2.1378656407478576,2.066418269705133,0,0.39977002143859863
scene-0025,34,2.3998667921809225,2.219222298137889,0,0.5004451274871826
scene-0025,35,2.765423652071662,2.611693964385363,0,0.4998660087585449
scene-0025,36,3.142605542807338,2.963559487935637,0,0.45011091232299805
scene-0025,37,3.4173591897106648,3.3203895607469924,0,0.4993250370025635
scene-0025,38,3.6078889669100245,3.5188470747284697,0,0.4988088607788086
scene-0025,39,3.697169665176019,3.697169665176019,0,0.5009729862213135
scene-0026,0,4.049055475274817,0.0,1,0.0
scene-0026,1,4.110575042138121,4.049055475274817,0,0.5009708404541016
scene-0026,2,4.207120027932075,4.17310681684737,0,0.49987220764160156
scene-0026,3,4.25452254291969,4.238426966243719,0,0.5496299266815186
scene-0026,4,4.364855227125101,4.2722367140846185,0,0.5004289150238037
scene-0026,5,4.545109208336416,4.458385860551254,0,0.5004630088806152
scene-0026,6,4.722402502885757,4.633412529665369,0,0.4992940425872803
scene-0026,7,4.895408163040572,4.8129545219995595,0,0.49986696243286133
scene-0026,8,5.080081641312396,4.98008066977151,0,0.4998800754547119
scene-0026,9,5.2577910027881565,5.1813772391756014,0,0.5004298686981201
scene-0026,10,5.444681066446967,5.334303639209007,0,0.4999260902404785
scene-0026,11,5.618966669875602,5.555321036112071,0,0.4998340606689453
scene-0026,12,5.820451751385478,5.684493040771209,0,0.49991893768310547
scene-0026,13,6.073721886158992,5.958670267562406,0,0.4992709159851074
scene-0026,14,6.342929114920457,6.189794107608502,0,0.4998772144317627
scene-0026,15,6.621752938194236,6.496330068948427,0,0.499891996383667
scene-0026,16,6.9372357277900205,6.7471641165464264,0,0.5004169940948486
scene-0026,17,7.147613862999195,7.127565148944421,0,0.49988794326782227
scene-0026,18,7.203204429216103,7.167690951349614,0,0.5004370212554932
scene-0026,19,7.162247699351481,7.2328951485558814,0,0.599937915802002
scene-0026,20,6.9722952770640045,7.077653273409917,0,0.500723123550415
scene-0026,21,6.801175750713206,6.866698122452263,0,0.4995889663696289
scene-0026,22,6.66132543909939,6.735765330195981,0,0.5004439353942871
scene-0026,23,6.495314451573133,6.586891852709858,0,0.5004150867462158
scene-0026,24,6.362634514898648,6.403573948812127,0,0.49933290481567383
scene-0026,25,6.331129507257766,6.321694224266735,0,0.49930500984191895
scene-0026,26,6.302532272477629,6.340561491430661,0,0.499891996383667
scene-0026,27,6.240469492284037,6.255049101238696,0,0.400360107421875
scene-0026,28,6.185612618735722,6.228848734837562,0,0.4998459815979004
scene-0026,29,6.040751515212628,6.137548169837062,0,0.44955992698669434
scene-0026,30,5.838924722843397,5.953709990470127,0,0.49989986419677734
scene-0026,31,5.565710988521011,5.724230877608678,0,0.4998641014099121
scene-0026,32,5.208635376957018,5.407388165936782,0,0.5004451274871826
scene-0026,33,4.863047274865812,5.009703493910274,0,0.4998948574066162
scene-0026,34,4.5018398268827555,4.716379469876317,0,0.49985194206237793
scene-0026,35,4.127753468704775,4.287326419008215,0,0.4998791217803955
scene-0026,36,3.682452466094536,3.9683528500038174,0,0.5004169940948486
scene-0026,37,3.23376724889031,3.4221528663565386,0,0.5496189594268799
scene-0026,38,3.0266403485730526,3.0266403485730526,0,0.49988389015197754
scene-0027,0,0.0002862680316845582,0.0,1,0.0
scene-0027,1,0.00027526086485113384,0.0002862680316845582,0,0.5004148483276367
scene-0027,2,0.13428333015164723,0.00028178513584523073,0,0.4998791217803955
